Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Trevor Lawrence,JAX,2,4,0,6,1.0,2022,8
James Robinson,JAX,11,66,1,22,1.0,2022,8
Travis Etienne,JAX,4,47,0,27,1.0,2022,8
Jamal Agnew,JAX,1,6,0,6,1.0,2022,8
Christian Kirk,JAX,0,0,0,0,1.0,2022,8
Zay Jones,JAX,0,0,0,0,1.0,2022,8
Marvin Jones,JAX,0,0,0,0,1.0,2022,8
Evan Engram,JAX,0,0,0,0,1.0,2022,8
Carson Wentz,WAS,6,12,0,8,1.0,2022,8
Antonio Gibson,WAS,14,58,0,13,1.0,2022,8
Curtis Samuel,WAS,4,17,0,11,1.0,2022,8
J.D. McKissic,WAS,3,8,0,5,1.0,2022,8
Terry McLaurin,WAS,0,0,0,0,1.0,2022,8
Logan Thomas,WAS,0,0,0,0,1.0,2022,8
Armani Rogers,WAS,0,0,0,0,1.0,2022,8
Dax Milne,WAS,0,0,0,0,1.0,2022,8
Cam Sims,WAS,0,0,0,0,1.0,2022,8
John Bates,WAS,0,0,0,0,1.0,2022,8
Jahan Dotson,WAS,1,-10,0,-10,1.0,2022,8
