Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Max Mitchell,T,84,100%,0,0%,3,11%,1,Jets,1.0,2022,10
Alijah Vera-Tucker,G,84,100%,0,0%,3,11%,1,Jets,1.0,2022,10
George Fant,T,84,100%,0,0%,3,11%,1,Jets,1.0,2022,10
Laken Tomlinson,G,84,100%,0,0%,3,11%,1,Jets,1.0,2022,10
Connor McGovern,C,84,100%,0,0%,0,0%,1,Jets,1.0,2022,10
Joe Flacco,QB,84,100%,0,0%,0,0%,1,Jets,1.0,2022,10
Tyler Conklin,TE,77,92%,0,0%,3,11%,1,Jets,1.0,2022,10
Elijah Moore,WR,75,89%,0,0%,0,0%,1,Jets,1.0,2022,10
Corey Davis,WR,57,68%,0,0%,0,0%,1,Jets,1.0,2022,10
Michael Carter,RB,50,60%,0,0%,0,0%,1,Jets,1.0,2022,10
Garrett Wilson,WR,41,49%,0,0%,0,0%,1,Jets,1.0,2022,10
Braxton Berrios,WR,39,46%,0,0%,11,41%,1,Jets,1.0,2022,10
Breece Hall,RB,38,45%,0,0%,0,0%,1,Jets,1.0,2022,10
C.J. Uzomah,TE,23,27%,0,0%,14,52%,1,Jets,1.0,2022,10
Lawrence Cager,WR,10,12%,0,0%,11,41%,1,Jets,1.0,2022,10
Jeff Smith,WR,10,12%,0,0%,8,30%,1,Jets,1.0,2022,10
Sauce Gardner,DB,0,0%,56,100%,6,22%,1,Jets,1.0,2022,10
C.J. Mosley,LB,0,0%,56,100%,6,22%,1,Jets,1.0,2022,10
D.J. Reed,CB,0,0%,56,100%,2,7%,1,Jets,1.0,2022,10
Lamarcus Joyner,SS,0,0%,56,100%,0,0%,1,Jets,1.0,2022,10
Jordan Whitehead,SS,0,0%,55,98%,6,22%,1,Jets,1.0,2022,10
Quincy Williams,LB,0,0%,51,91%,2,7%,1,Jets,1.0,2022,10
Kwon Alexander,LB,0,0%,37,66%,1,4%,1,Jets,1.0,2022,10
Quinnen Williams,NT,0,0%,36,64%,4,15%,1,Jets,1.0,2022,10
Sheldon Rankins,DT,0,0%,30,54%,1,4%,1,Jets,1.0,2022,10
Carl Lawson,DE,0,0%,29,52%,1,4%,1,Jets,1.0,2022,10
John Franklin-Myers,DE,0,0%,28,50%,1,4%,1,Jets,1.0,2022,10
Micheal Clemons,DE,0,0%,24,43%,17,63%,1,Jets,1.0,2022,10
Solomon Thomas,DT,0,0%,20,36%,1,4%,1,Jets,1.0,2022,10
Jacob Martin,DE,0,0%,19,34%,22,81%,1,Jets,1.0,2022,10
Jermaine Johnson II,LB,0,0%,19,34%,16,59%,1,Jets,1.0,2022,10
Nathan Shepherd,DT,0,0%,19,34%,8,30%,1,Jets,1.0,2022,10
Michael Carter II,CB,0,0%,18,32%,4,15%,1,Jets,1.0,2022,10
Bryce Hall,CB,0,0%,5,9%,0,0%,1,Jets,1.0,2022,10
Brandin Echols,CB,0,0%,1,2%,16,59%,1,Jets,1.0,2022,10
Tony Adams,DB,0,0%,1,2%,12,44%,1,Jets,1.0,2022,10
Justin Hardee,CB,0,0%,0,0%,22,81%,1,Jets,1.0,2022,10
Jamien Sherwood,LB,0,0%,0,0%,22,81%,1,Jets,1.0,2022,10
Marcell Harris,LB,0,0%,0,0%,18,67%,1,Jets,1.0,2022,10
Ashtyn Davis,SS,0,0%,0,0%,18,67%,1,Jets,1.0,2022,10
Braden Mann,P,0,0%,0,0%,10,37%,1,Jets,1.0,2022,10
Thomas Hennessy,LS,0,0%,0,0%,9,33%,1,Jets,1.0,2022,10
Greg Zuerlein,K,0,0%,0,0%,5,19%,1,Jets,1.0,2022,10
Ty Johnson,RB,0,0%,0,0%,5,19%,1,Jets,1.0,2022,10
Dan Feeney,G,0,0%,0,0%,3,11%,1,Jets,1.0,2022,10
