Player,Pos,home_team,team,week,year,game_id
Kirk Cousins,QB,1,Vikings,1.0,2022,12
Dalvin Cook,RB,1,Vikings,1.0,2022,12
Adam Thielen,WR,1,Vikings,1.0,2022,12
K.J. Osborn,WR,1,Vikings,1.0,2022,12
Justin Jefferson,WR,1,Vikings,1.0,2022,12
Johnny Mundt,TE,1,Vikings,1.0,2022,12
Christian Darrisaw,T,1,Vikings,1.0,2022,12
Brian O'Neill,T,1,Vikings,1.0,2022,12
Ezra Cleveland,G,1,Vikings,1.0,2022,12
Ed Ingram,G,1,Vikings,1.0,2022,12
Garrett Bradbury,C,1,Vikings,1.0,2022,12
Jonathan Bullard,DL,1,Vikings,1.0,2022,12
Harrison Phillips,DT,1,Vikings,1.0,2022,12
Dalvin Tomlinson,DT,1,Vikings,1.0,2022,12
Danielle Hunter,OLB,1,Vikings,1.0,2022,12
Eric Kendricks,LB,1,Vikings,1.0,2022,12
Jordan Hicks,LB,1,Vikings,1.0,2022,12
Za'Darius Smith,LB,1,Vikings,1.0,2022,12
Cameron Dantzler,CB,1,Vikings,1.0,2022,12
Patrick Peterson,CB,1,Vikings,1.0,2022,12
Harrison Smith,S,1,Vikings,1.0,2022,12
Camryn Bynum,S,1,Vikings,1.0,2022,12
