Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Grant Delpit,CLE,1,-4,0,-4,1,0.0,3,2,1,0,0,0,0,0,0,1.0,2022,3
Myles Garrett,CLE,0,0,0,0,1,2.0,4,4,0,3,2,0,0,0,1,1.0,2022,3
John Johnson,CLE,0,0,0,0,0,0.5,7,4,3,0,1,0,0,0,0,1.0,2022,3
Jadeveon Clowney,CLE,0,0,0,0,2,0.5,3,0,3,0,1,0,0,0,0,1.0,2022,3
Ronnie Harrison,CLE,0,0,0,0,0,0.5,2,1,1,0,1,0,0,0,0,1.0,2022,3
Tommy Togiai,CLE,0,0,0,0,0,0.5,1,0,1,0,1,0,0,0,0,1.0,2022,3
Martin Emerson,CLE,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,1.0,2022,3
Jeremiah Owusu-Koramoah,CLE,0,0,0,0,0,0.0,5,3,2,1,0,0,0,0,0,1.0,2022,3
Jacob Phillips,CLE,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,1.0,2022,3
Anthony Walker,CLE,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0,1.0,2022,3
Greg Newsome II,CLE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,1.0,2022,3
Sione Takitaki,CLE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,1.0,2022,3
Alex Wright,CLE,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,1.0,2022,3
D'Anthony Bell,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,3
Taven Bryan,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,3
Jordan Elliott,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,1.0,2022,3
Jerome Ford,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,3
Denzel Ward,CLE,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0,1.0,2022,3
Herb Miller,CLE,0,0,0,0,0,0.0,0,0,0,0,0,1,48,0,0,1.0,2022,3
Perrion Winfrey,CLE,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1.0,2022,3
Damien Wilson,CAR,0,0,0,0,0,1.0,4,2,2,1,1,0,0,0,0,1.0,2022,3
Xavier Woods,CAR,0,0,0,0,1,0.0,10,2,8,0,0,0,0,0,0,1.0,2022,3
Brian Burns,CAR,0,0,0,0,0,0.0,8,5,3,0,0,0,0,0,0,1.0,2022,3
Jeremy Chinn,CAR,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0,1.0,2022,3
Frankie Luvu,CAR,0,0,0,0,0,0.0,6,5,1,0,1,0,0,0,0,1.0,2022,3
Shaq Thompson,CAR,0,0,0,0,0,0.0,6,2,4,0,1,0,0,0,0,1.0,2022,3
Derrick Brown,CAR,0,0,0,0,0,0.0,5,1,4,0,0,0,0,0,0,1.0,2022,3
Jaycee Horn,CAR,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,1.0,2022,3
Matthew Ioannidis,CAR,0,0,0,0,0,0.0,4,0,4,0,1,0,0,0,0,1.0,2022,3
Donte Jackson,CAR,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,1.0,2022,3
Marquis Haynes,CAR,0,0,0,0,0,0.0,3,1,2,1,0,0,0,0,0,1.0,2022,3
C.J. Henderson,CAR,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0,1.0,2022,3
Henry Anderson,CAR,0,0,0,0,0,0.0,2,2,0,2,0,0,0,0,0,1.0,2022,3
Sean Chandler,CAR,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,1.0,2022,3
Sam Franklin,CAR,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,1.0,2022,3
Yetur Gross-Matos,CAR,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,1.0,2022,3
Myles Hartsfield,CAR,0,0,0,0,1,0.0,2,0,2,0,0,0,0,0,0,1.0,2022,3
Phil Hoskins,CAR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,1.0,2022,3
Cory Littleton,CAR,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,1.0,2022,3
Giovanni Ricci,CAR,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,1.0,2022,3
Bravvion Roy,CAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,3
Shi Smith,CAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,3
Stantley Thomas-Oliver,CAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,3
Tommy Tremble,CAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,1.0,2022,3
Baker Mayfield,CAR,0,0,0,0,0,0.0,0,0,0,0,0,4,2,0,0,1.0,2022,3
Christian McCaffrey,CAR,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1.0,2022,3
