Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bengals,-4.0,-7.49,-3.84,-2.36,-17.59,8.41,1.92,6.81,0.0,-4.85,-3.05,3.05,1.19,-4.05,-1.99,1.0,2022,5
Steelers,4.0,-8.41,-1.92,-6.81,0.0,7.49,3.84,2.36,17.59,4.85,-3.05,3.05,4.05,-1.19,1.99,1.0,2022,5
