0,1,week,year,game_id
Won Toss,Broncos (deferred),1.0,2022,16
Roof,outdoors,1.0,2022,16
Surface,fieldturf,1.0,2022,16
Duration,2:57,1.0,2022,16
Attendance,68965,1.0,2022,16
Weather,"74 degrees, relative humidity 53%, wind 6 mph",1.0,2022,16
Vegas Line,Denver Broncos -6.5,1.0,2022,16
Over/Under,44.5 (under),1.0,2022,16
