Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Derek Carr,LVR,0,0,0,0,1.0,2022,14
Davante Adams,LVR,0,0,0,0,1.0,2022,14
Josh Jacobs,LVR,10,57,0,18,1.0,2022,14
Brandon Bolden,LVR,3,7,0,5,1.0,2022,14
Darren Waller,LVR,0,0,0,0,1.0,2022,14
Hunter Renfrow,LVR,0,0,0,0,1.0,2022,14
Mack Hollins,LVR,0,0,0,0,1.0,2022,14
Jakob Johnson,LVR,0,0,0,0,1.0,2022,14
Ameer Abdullah,LVR,0,0,0,0,1.0,2022,14
Justin Herbert,LAC,4,1,0,3,1.0,2022,14
Austin Ekeler,LAC,14,36,0,8,1.0,2022,14
Joshua Kelley,LAC,4,21,0,12,1.0,2022,14
Sony Michel,LAC,7,12,0,6,1.0,2022,14
Josh Palmer,LAC,1,4,0,4,1.0,2022,14
Zander Horvath,LAC,1,2,0,2,1.0,2022,14
Keenan Allen,LAC,0,0,0,0,1.0,2022,14
DeAndre Carter,LAC,0,0,0,0,1.0,2022,14
Gerald Everett,LAC,0,0,0,0,1.0,2022,14
Tre' McKitty,LAC,0,0,0,0,1.0,2022,14
Mike Williams,LAC,0,0,0,0,1.0,2022,14
Jalen Guyton,LAC,0,0,0,0,1.0,2022,14
Richard Rodgers,LAC,0,0,0,0,1.0,2022,14
