#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:30,SFO 43,5,3:11,45,Fumble,0,49ers,1.0,2022,4
2,1,7:27,CHI 48,4,2:29,8,Punt,0,49ers,1.0,2022,4
3,1,2:05,SFO 36,3,1:31,7,Punt,0,49ers,1.0,2022,4
4,2,13:43,SFO 48,7,3:32,52,Touchdown,0,49ers,1.0,2022,4
5,2,8:43,SFO 24,6,4:01,17,Punt,0,49ers,1.0,2022,4
6,2,0:25,SFO 9,4,0:25,34,End of Half,0,49ers,1.0,2022,4
7,3,15:00,SFO 25,11,6:38,68,Field Goal,0,49ers,1.0,2022,4
8,3,5:32,SFO 20,6,3:55,21,Punt,0,49ers,1.0,2022,4
9,4,12:45,SFO 25,6,3:03,16,Interception,0,49ers,1.0,2022,4
10,4,7:21,SFO 10,12,3:43,36,Downs,0,49ers,1.0,2022,4
11,4,2:29,SFO 20,4,1:00,1,Downs,0,49ers,1.0,2022,4
