Player,Pos,home_team,team,week,year,game_id
Jared Goff,QB,1,Lions,1.0,2022,7
D'Andre Swift,RB,1,Lions,1.0,2022,7
DJ Chark,WR,1,Lions,1.0,2022,7
Amon-Ra St. Brown,WR,1,Lions,1.0,2022,7
Josh Reynolds,WR,1,Lions,1.0,2022,7
T.J. Hockenson,TE,1,Lions,1.0,2022,7
Taylor Decker,T,1,Lions,1.0,2022,7
Penei Sewell,T,1,Lions,1.0,2022,7
Jonah Jackson,G,1,Lions,1.0,2022,7
Logan Stenberg,G,1,Lions,1.0,2022,7
Frank Ragnow,C,1,Lions,1.0,2022,7
Michael Brockers,DE,1,Lions,1.0,2022,7
Aidan Hutchinson,DE,1,Lions,1.0,2022,7
Alim McNeill,NT,1,Lions,1.0,2022,7
Charles Harris,OLB,1,Lions,1.0,2022,7
Derrick Barnes,LB,1,Lions,1.0,2022,7
Malcolm Rodriguez,LB,1,Lions,1.0,2022,7
Alex Anzalone,LB,1,Lions,1.0,2022,7
Amani Oruwariye,CB,1,Lions,1.0,2022,7
Jeff Okudah,CB,1,Lions,1.0,2022,7
DeShon Elliott,S,1,Lions,1.0,2022,7
Tracy Walker,S,1,Lions,1.0,2022,7
