Player,Pos,home_team,team,week,year,game_id
Carson Wentz,QB,1,Commanders,1.0,2022,8
Antonio Gibson,RB,1,Commanders,1.0,2022,8
Terry McLaurin,WR,1,Commanders,1.0,2022,8
Jahan Dotson,WR,1,Commanders,1.0,2022,8
John Bates,TE,1,Commanders,1.0,2022,8
Logan Thomas,TE,1,Commanders,1.0,2022,8
Charles Leno Jr.,T,1,Commanders,1.0,2022,8
Samuel Cosmi,T,1,Commanders,1.0,2022,8
Andrew Norwell,G,1,Commanders,1.0,2022,8
Wes Schweitzer,G,1,Commanders,1.0,2022,8
Chase Roullier,C,1,Commanders,1.0,2022,8
James Smith-Williams,DE,1,Commanders,1.0,2022,8
Montez Sweat,DE,1,Commanders,1.0,2022,8
Daron Payne,DT,1,Commanders,1.0,2022,8
Jonathan Allen,DT,1,Commanders,1.0,2022,8
Cole Holcomb,LB,1,Commanders,1.0,2022,8
Jamin Davis,LB,1,Commanders,1.0,2022,8
Kendall Fuller,CB,1,Commanders,1.0,2022,8
William Jackson III,CB,1,Commanders,1.0,2022,8
Benjamin St-Juste,CB,1,Commanders,1.0,2022,8
Darrick Forrest,S,1,Commanders,1.0,2022,8
Bobby McCain,S,1,Commanders,1.0,2022,8
