#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,MIN 22,10,5:43,78,Touchdown,1,Vikings,1.0,2022,12
2,1,7:28,MIN 15,3,2:01,-5,Punt,1,Vikings,1.0,2022,12
3,1,1:52,MIN 15,5,2:41,20,Punt,1,Vikings,1.0,2022,12
4,2,7:58,MIN 1,8,4:04,89,Field Goal,1,Vikings,1.0,2022,12
5,2,2:58,MIN 26,7,2:23,74,Touchdown,1,Vikings,1.0,2022,12
6,2,0:27,MIN 30,3,0:21,1,Punt,1,Vikings,1.0,2022,12
7,3,12:06,GNB 33,4,2:20,-5,Field Goal,1,Vikings,1.0,2022,12
8,3,5:16,MIN 25,5,4:03,20,Punt,1,Vikings,1.0,2022,12
9,4,11:52,MIN 16,12,5:04,74,Field Goal,1,Vikings,1.0,2022,12
10,4,3:45,MIN 18,7,2:43,34,Punt,1,Vikings,1.0,2022,12
