Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Bradley Chubb,DEN,0,0,0,0,0,2.0,5,4,1,2,2,0,0,0,1,1.0,2022,16
Justin Simmons,DEN,0,0,0,0,0,0.0,9,2,7,0,0,1,17,0,0,1.0,2022,16
Alex Singleton,DEN,0,0,0,0,0,0.0,9,5,4,0,0,0,0,0,0,1.0,2022,16
Ronald Darby,DEN,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,1,1.0,2022,16
D.J. Jones,DEN,0,0,0,0,1,0.0,4,3,1,0,1,0,0,0,0,1.0,2022,16
Patrick Surtain II,DEN,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,1.0,2022,16
Jonas Griffith,DEN,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,1.0,2022,16
Kareem Jackson,DEN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,1.0,2022,16
DeShawn Williams,DEN,0,0,0,0,0,0.0,3,0,3,0,1,0,0,0,0,1.0,2022,16
Caden Sterns,DEN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,1.0,2022,16
K'Waun Williams,DEN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,1.0,2022,16
Baron Browning,DEN,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,1.0,2022,16
Tyrie Cleveland,DEN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,1.0,2022,16
Jonathon Cooper,DEN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,16
Randy Gregory,DEN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,1.0,2022,16
Dre'Mont Jones,DEN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,16
Aaron Patrick,DEN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,16
Mike Purcell,DEN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,1.0,2022,16
Eric Saubert,DEN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,16
Courtland Sutton,DEN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,16
Cody Barton,SEA,0,0,0,0,0,1.0,10,8,2,2,1,0,0,0,0,1.0,2022,16
Uchenna Nwosu,SEA,0,0,0,0,1,1.0,7,3,4,1,2,0,0,0,1,1.0,2022,16
Jordyn Brooks,SEA,0,0,0,0,0,0.0,12,10,2,0,0,0,0,0,0,1.0,2022,16
Josh Jones,SEA,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0,1.0,2022,16
Justin Coleman,SEA,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,1.0,2022,16
Quandre Diggs,SEA,0,0,0,0,0,0.0,5,3,2,1,0,0,0,0,1,1.0,2022,16
Michael Jackson,SEA,0,0,0,0,1,0.0,4,4,0,1,0,2,8,0,0,1.0,2022,16
Jamal Adams,SEA,0,0,0,0,1,0.0,3,3,0,0,1,0,0,0,0,1.0,2022,16
Shelby Harris,SEA,0,0,0,0,0,0.0,3,1,2,1,1,0,0,0,0,1.0,2022,16
Quinton Jefferson,SEA,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,1.0,2022,16
Tanner Muse,SEA,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,1.0,2022,16
DeeJay Dallas,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,16
Poona Ford,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,16
Travis Homer,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,16
Sidney Jones,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,16
Bryan Mone,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,16
Geno Smith,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,16
Al Woods,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,16
Riq Woolen,SEA,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,16
Austin Blythe,SEA,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1.0,2022,16
Charles Cross,SEA,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1.0,2022,16
Darrell Taylor,SEA,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,1.0,2022,16
