Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Lamar Jackson,BAL,17,30,213,3,1,2,2,55,98.3,1.0,2022,10
Kenyan Drake,BAL,0,0,0,0,0,0,0,0,,1.0,2022,10
Mike Davis,BAL,0,0,0,0,0,0,0,0,,1.0,2022,10
Justice Hill,BAL,0,0,0,0,0,0,0,0,,1.0,2022,10
Rashod Bateman,BAL,0,0,0,0,0,0,0,0,,1.0,2022,10
Devin Duvernay,BAL,0,0,0,0,0,0,0,0,,1.0,2022,10
Mark Andrews,BAL,0,0,0,0,0,0,0,0,,1.0,2022,10
Demarcus Robinson,BAL,0,0,0,0,0,0,0,0,,1.0,2022,10
Patrick Ricard,BAL,0,0,0,0,0,0,0,0,,1.0,2022,10
Tylan Wallace,BAL,0,0,0,0,0,0,0,0,,1.0,2022,10
Isaiah Likely,BAL,0,0,0,0,0,0,0,0,,1.0,2022,10
Joe Flacco,NYJ,37,59,309,1,1,3,12,24,74.8,1.0,2022,10
Michael Carter,NYJ,0,0,0,0,0,0,0,0,,1.0,2022,10
Breece Hall,NYJ,0,0,0,0,0,0,0,0,,1.0,2022,10
Corey Davis,NYJ,0,0,0,0,0,0,0,0,,1.0,2022,10
Garrett Wilson,NYJ,0,0,0,0,0,0,0,0,,1.0,2022,10
Elijah Moore,NYJ,0,0,0,0,0,0,0,0,,1.0,2022,10
Braxton Berrios,NYJ,0,0,0,0,0,0,0,0,,1.0,2022,10
Tyler Conklin,NYJ,0,0,0,0,0,0,0,0,,1.0,2022,10
Lawrence Cager,NYJ,0,0,0,0,0,0,0,0,,1.0,2022,10
