Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Jalen Hurts,PHI,0,0,0,0,0,1.0,2022,7
Miles Sanders,PHI,2,2,9,0,11,1.0,2022,7
Kenneth Gainwell,PHI,4,2,12,0,8,1.0,2022,7
Boston Scott,PHI,0,0,0,0,0,1.0,2022,7
A.J. Brown,PHI,13,10,155,0,54,1.0,2022,7
Dallas Goedert,PHI,4,3,60,0,27,1.0,2022,7
Zach Pascal,PHI,1,1,7,0,7,1.0,2022,7
Noah Togiai,PHI,1,0,0,0,0,1.0,2022,7
DeVonta Smith,PHI,4,0,0,0,0,1.0,2022,7
Jared Goff,DET,0,0,0,0,0,1.0,2022,7
D'Andre Swift,DET,3,3,31,0,25,1.0,2022,7
Jamaal Williams,DET,2,1,2,0,2,1.0,2022,7
Amon-Ra St. Brown,DET,12,8,64,1,29,1.0,2022,7
DJ Chark,DET,8,4,52,1,22,1.0,2022,7
T.J. Hockenson,DET,7,4,38,0,16,1.0,2022,7
Josh Reynolds,DET,3,1,28,0,28,1.0,2022,7
Kalif Raymond,DET,2,0,0,0,0,1.0,2022,7
