Player,Pos,home_team,team,week,year,game_id
Justin Fields,QB,1,Bears,1.0,2022,4
David Montgomery,RB,1,Bears,1.0,2022,4
Equanimeous St. Brown,WR,1,Bears,1.0,2022,4
Dante Pettis,WR,1,Bears,1.0,2022,4
Darnell Mooney,WR,1,Bears,1.0,2022,4
Cole Kmet,TE,1,Bears,1.0,2022,4
Cody Whitehair,OL,1,Bears,1.0,2022,4
Sam Mustipher,OL,1,Bears,1.0,2022,4
Braxton Jones,OL,1,Bears,1.0,2022,4
Teven Jenkins,OL,1,Bears,1.0,2022,4
Larry Borom,OL,1,Bears,1.0,2022,4
Justin Jones,DT,1,Bears,1.0,2022,4
Al-Quadin Muhammad,DT,1,Bears,1.0,2022,4
Robert Quinn,DT,1,Bears,1.0,2022,4
Angelo Blackson,DT,1,Bears,1.0,2022,4
Nicholas Morrow,LB,1,Bears,1.0,2022,4
Roquan Smith,LB,1,Bears,1.0,2022,4
Jaylon Johnson,DB,1,Bears,1.0,2022,4
Eddie Jackson,DB,1,Bears,1.0,2022,4
Kyler Gordon,DB,1,Bears,1.0,2022,4
Jaquan Brisker,DB,1,Bears,1.0,2022,4
Kindle Vildor,DB,1,Bears,1.0,2022,4
