Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Lions,-3.0,15.67,6.05,10.24,-6.19,-21.15,-6.56,-18.33,0.0,0.78,-4.14,4.27,2.78,-2.14,0.01,1.0,2022,7
Eagles,3.0,21.15,6.56,18.33,0.0,-15.67,-6.05,-10.24,6.19,-0.78,-4.27,4.14,2.14,-2.78,-0.01,1.0,2022,7
