Player,Pos,home_team,team,week,year,game_id
Patrick Mahomes,QB,0,Chiefs,1.0,2022,11
Clyde Edwards-Helaire,RB,0,Chiefs,1.0,2022,11
Marquez Valdes-Scantling,WR,0,Chiefs,1.0,2022,11
JuJu Smith-Schuster,WR,0,Chiefs,1.0,2022,11
Mecole Hardman,WR,0,Chiefs,1.0,2022,11
Travis Kelce,TE,0,Chiefs,1.0,2022,11
Joe Thuney,OL,0,Chiefs,1.0,2022,11
Trey Smith,OL,0,Chiefs,1.0,2022,11
Orlando Brown Jr.,T,0,Chiefs,1.0,2022,11
Andrew Wylie,G,0,Chiefs,1.0,2022,11
Creed Humphrey,C,0,Chiefs,1.0,2022,11
George Karlaftis III,DE,0,Chiefs,1.0,2022,11
Frank Clark,DE,0,Chiefs,1.0,2022,11
Chris Jones,DT,0,Chiefs,1.0,2022,11
Derrick Nnadi,DT,0,Chiefs,1.0,2022,11
Willie Gay Jr.,LB,0,Chiefs,1.0,2022,11
Nick Bolton,LB,0,Chiefs,1.0,2022,11
Trent McDuffie,CB,0,Chiefs,1.0,2022,11
Rashad Fenton,CB,0,Chiefs,1.0,2022,11
L'Jarius Sneed,CB,0,Chiefs,1.0,2022,11
Justin Reid,S,0,Chiefs,1.0,2022,11
Juan Thornhill,S,0,Chiefs,1.0,2022,11
