Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Matt Ryan,IND,4,12,0,10,1.0,2022,6
Jonathan Taylor,IND,31,161,1,17,1.0,2022,6
Nyheim Hines,IND,3,4,0,3,1.0,2022,6
Michael Pittman Jr.,IND,0,0,0,0,1.0,2022,6
Ashton Dulin,IND,0,0,0,0,1.0,2022,6
Parris Campbell,IND,0,0,0,0,1.0,2022,6
Mike Strachan,IND,0,0,0,0,1.0,2022,6
Mo Alie-Cox,IND,0,0,0,0,1.0,2022,6
Kylen Granson,IND,0,0,0,0,1.0,2022,6
Alec Pierce,IND,0,0,0,0,1.0,2022,6
Davis Mills,HOU,2,-1,0,1,1.0,2022,6
Rex Burkhead,HOU,14,40,0,8,1.0,2022,6
Dameon Pierce,HOU,11,33,0,8,1.0,2022,6
Jeff Driskel,HOU,1,5,0,5,1.0,2022,6
Brandin Cooks,HOU,0,0,0,0,1.0,2022,6
O.J. Howard,HOU,0,0,0,0,1.0,2022,6
Chris Moore,HOU,0,0,0,0,1.0,2022,6
Nico Collins,HOU,0,0,0,0,1.0,2022,6
Pharaoh Brown,HOU,0,0,0,0,1.0,2022,6
Brevin Jordan,HOU,0,0,0,0,1.0,2022,6
Troy Hairston,HOU,0,0,0,0,1.0,2022,6
Phillip Dorsett,HOU,0,0,0,0,1.0,2022,6
Chris Conley,HOU,0,0,0,0,1.0,2022,6
