Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Abraham Lucas,T,55,100%,0,0%,3,16%,1,Seahawks,1.0,2022,16
Charles Cross,T,55,100%,0,0%,3,16%,1,Seahawks,1.0,2022,16
Gabe Jackson,G,55,100%,0,0%,3,16%,1,Seahawks,1.0,2022,16
Phil Haynes,G,55,100%,0,0%,3,16%,1,Seahawks,1.0,2022,16
Geno Smith,QB,55,100%,0,0%,0,0%,1,Seahawks,1.0,2022,16
Austin Blythe,C,55,100%,0,0%,0,0%,1,Seahawks,1.0,2022,16
D.K. Metcalf,WR,45,82%,0,0%,0,0%,1,Seahawks,1.0,2022,16
Tyler Lockett,WR,44,80%,0,0%,1,5%,1,Seahawks,1.0,2022,16
Rashaad Penny,RB,38,69%,0,0%,0,0%,1,Seahawks,1.0,2022,16
Will Dissly,TE,37,67%,0,0%,7,37%,1,Seahawks,1.0,2022,16
Noah Fant,TE,31,56%,0,0%,0,0%,1,Seahawks,1.0,2022,16
Marquise Goodwin,WR,28,51%,0,0%,0,0%,1,Seahawks,1.0,2022,16
Colby Parkinson,TE,20,36%,0,0%,9,47%,1,Seahawks,1.0,2022,16
Travis Homer,RB,19,35%,0,0%,10,53%,1,Seahawks,1.0,2022,16
D'Wayne Eskridge,WR,5,9%,0,0%,0,0%,1,Seahawks,1.0,2022,16
Dareke Young,WR,4,7%,0,0%,5,26%,1,Seahawks,1.0,2022,16
DeeJay Dallas,RB,3,5%,0,0%,11,58%,1,Seahawks,1.0,2022,16
Nick Bellore,LB,1,2%,0,0%,15,79%,1,Seahawks,1.0,2022,16
Michael Jackson,CB,0,0%,66,100%,5,26%,1,Seahawks,1.0,2022,16
Jordyn Brooks,LB,0,0%,66,100%,0,0%,1,Seahawks,1.0,2022,16
Quandre Diggs,FS,0,0%,66,100%,0,0%,1,Seahawks,1.0,2022,16
Cody Barton,LB,0,0%,62,94%,15,79%,1,Seahawks,1.0,2022,16
Uchenna Nwosu,LB,0,0%,59,89%,5,26%,1,Seahawks,1.0,2022,16
Darrell Taylor,DE,0,0%,54,82%,5,26%,1,Seahawks,1.0,2022,16
Riq Woolen,DB,0,0%,54,82%,1,5%,1,Seahawks,1.0,2022,16
Josh Jones,SS,0,0%,53,80%,6,32%,1,Seahawks,1.0,2022,16
Justin Coleman,CB,0,0%,51,77%,9,47%,1,Seahawks,1.0,2022,16
Shelby Harris,DE,0,0%,45,68%,5,26%,1,Seahawks,1.0,2022,16
Quinton Jefferson,DT,0,0%,39,59%,0,0%,1,Seahawks,1.0,2022,16
Poona Ford,NT,0,0%,31,47%,5,26%,1,Seahawks,1.0,2022,16
Al Woods,DT,0,0%,21,32%,5,26%,1,Seahawks,1.0,2022,16
Boye Mafe,LB,0,0%,19,29%,1,5%,1,Seahawks,1.0,2022,16
Jamal Adams,SS,0,0%,15,23%,0,0%,1,Seahawks,1.0,2022,16
Sidney Jones,CB,0,0%,12,18%,0,0%,1,Seahawks,1.0,2022,16
Bryan Mone,NT,0,0%,9,14%,0,0%,1,Seahawks,1.0,2022,16
Ryan Neal,SS,0,0%,2,3%,12,63%,1,Seahawks,1.0,2022,16
Coby Bryant,DB,0,0%,2,3%,0,0%,1,Seahawks,1.0,2022,16
Darryl Johnson,LB,0,0%,0,0%,15,79%,1,Seahawks,1.0,2022,16
Tanner Muse,LB,0,0%,0,0%,11,58%,1,Seahawks,1.0,2022,16
Joey Blount,DB,0,0%,0,0%,9,47%,1,Seahawks,1.0,2022,16
Jason Myers,K,0,0%,0,0%,7,37%,1,Seahawks,1.0,2022,16
Penny Hart,WR,0,0%,0,0%,7,37%,1,Seahawks,1.0,2022,16
Michael Dickson,P,0,0%,0,0%,5,26%,1,Seahawks,1.0,2022,16
Carson Tinker,LS,0,0%,0,0%,5,26%,1,Seahawks,1.0,2022,16
Kyle Fuller,G,0,0%,0,0%,3,16%,1,Seahawks,1.0,2022,16
Stone Forsythe,T,0,0%,0,0%,3,16%,1,Seahawks,1.0,2022,16
