Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Packers,-16.0,-1.89,-4.93,3.37,-6.79,-9.99,-9.05,-1.2,0.0,-1.12,-1.02,3.09,3.04,-3.47,-2.76,1.0,2022,12
Vikings,16.0,9.99,9.05,1.2,0.0,1.89,4.93,-3.37,6.79,1.12,-3.09,1.02,3.47,-3.04,2.76,1.0,2022,12
