Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Jacoby Brissett,CLE,21,35,234,0,1,1,8,42,68.0,4.0,2022,51
Nick Chubb,CLE,0,0,0,0,0,0,0,0,,4.0,2022,51
Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,4.0,2022,51
Donovan Peoples-Jones,CLE,0,0,0,0,0,0,0,0,,4.0,2022,51
David Bell,CLE,0,0,0,0,0,0,0,0,,4.0,2022,51
Harrison Bryant,CLE,0,0,0,0,0,0,0,0,,4.0,2022,51
Amari Cooper,CLE,0,0,0,0,0,0,0,0,,4.0,2022,51
David Njoku,CLE,0,0,0,0,0,0,0,0,,4.0,2022,51
Marcus Mariota,ATL,7,19,139,0,1,1,8,42,41.3,4.0,2022,51
Tyler Allgeier,ATL,0,0,0,0,0,0,0,0,,4.0,2022,51
Caleb Huntley,ATL,0,0,0,0,0,0,0,0,,4.0,2022,51
Cordarrelle Patterson,ATL,0,0,0,0,0,0,0,0,,4.0,2022,51
Avery Williams,ATL,0,0,0,0,0,0,0,0,,4.0,2022,51
Olamide Zaccheaus,ATL,0,0,0,0,0,0,0,0,,4.0,2022,51
Kyle Pitts,ATL,0,0,0,0,0,0,0,0,,4.0,2022,51
Parker Hesse,ATL,0,0,0,0,0,0,0,0,,4.0,2022,51
Drake London,ATL,0,0,0,0,0,0,0,0,,4.0,2022,51
Damiere Byrd,ATL,0,0,0,0,0,0,0,0,,4.0,2022,51
KhaDarel Hodge,ATL,0,0,0,0,0,0,0,0,,4.0,2022,51
Keith Smith,ATL,0,0,0,0,0,0,0,0,,4.0,2022,51
