Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Kyler Murray,ARI,1,0,4.0,2022,60
James Conner,ARI,0,0,4.0,2022,60
Eno Benjamin,ARI,0,0,4.0,2022,60
Darrel Williams,ARI,0,0,4.0,2022,60
Marquise Brown,ARI,0,0,4.0,2022,60
Zach Ertz,ARI,0,0,4.0,2022,60
Trey McBride,ARI,0,0,4.0,2022,60
Greg Dortch,ARI,0,0,4.0,2022,60
Rondale Moore,ARI,0,0,4.0,2022,60
Baker Mayfield,CAR,1,1,4.0,2022,60
Christian McCaffrey,CAR,0,0,4.0,2022,60
D.J. Moore,CAR,0,0,4.0,2022,60
D'Onta Foreman,CAR,0,0,4.0,2022,60
Tommy Tremble,CAR,0,0,4.0,2022,60
Robbie Chosen,CAR,0,0,4.0,2022,60
Ian Thomas,CAR,0,0,4.0,2022,60
Laviska Shenault Jr.,CAR,0,0,4.0,2022,60
Shi Smith,CAR,1,0,4.0,2022,60
