Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Calvin Throckmorton,T,60,100%,0,0%,4,13%,1,Saints,4.0,2022,50
Cesar Ruiz,G,60,100%,0,0%,4,13%,1,Saints,4.0,2022,50
Ryan Ramczyk,T,60,100%,0,0%,4,13%,1,Saints,4.0,2022,50
James Hurst,T,60,100%,0,0%,4,13%,1,Saints,4.0,2022,50
Erik McCoy,C,60,100%,0,0%,0,0%,1,Saints,4.0,2022,50
Marquez Callaway,WR,58,97%,0,0%,0,0%,1,Saints,4.0,2022,50
Andy Dalton,QB,57,95%,0,0%,0,0%,1,Saints,4.0,2022,50
Chris Olave,WR,41,68%,0,0%,0,0%,1,Saints,4.0,2022,50
Adam Trautman,TE,39,65%,0,0%,4,13%,1,Saints,4.0,2022,50
Jarvis Landry,WR,38,63%,0,0%,0,0%,1,Saints,4.0,2022,50
Juwan Johnson,TE,29,48%,0,0%,16,52%,1,Saints,4.0,2022,50
Mark Ingram,RB,29,48%,0,0%,0,0%,1,Saints,4.0,2022,50
Latavius Murray,RB,26,43%,0,0%,0,0%,1,Saints,4.0,2022,50
Tre'Quan Smith,WR,14,23%,0,0%,8,26%,1,Saints,4.0,2022,50
Taysom Hill,QB,12,20%,0,0%,8,26%,1,Saints,4.0,2022,50
J.P. Holtz,TE,11,18%,0,0%,7,23%,1,Saints,4.0,2022,50
Dwayne Washington,RB,2,3%,0,0%,20,65%,1,Saints,4.0,2022,50
Deonte Harty,WR,2,3%,0,0%,11,35%,1,Saints,4.0,2022,50
Lewis Kidd,G,1,2%,0,0%,4,13%,1,Saints,4.0,2022,50
Landon Young,T,1,2%,0,0%,4,13%,1,Saints,4.0,2022,50
Paulson Adebo,CB,0,0%,72,100%,0,0%,1,Saints,4.0,2022,50
Marshon Lattimore,CB,0,0%,72,100%,0,0%,1,Saints,4.0,2022,50
Tyrann Mathieu,SS,0,0%,72,100%,0,0%,1,Saints,4.0,2022,50
Demario Davis,LB,0,0%,72,100%,0,0%,1,Saints,4.0,2022,50
Pete Werner,LB,0,0%,60,83%,0,0%,1,Saints,4.0,2022,50
Cameron Jordan,DE,0,0%,60,83%,0,0%,1,Saints,4.0,2022,50
Bradley Roby,CB,0,0%,57,79%,0,0%,1,Saints,4.0,2022,50
Marcus Davenport,DE,0,0%,56,78%,11,35%,1,Saints,4.0,2022,50
P.J. Williams,CB,0,0%,54,75%,8,26%,1,Saints,4.0,2022,50
Shy Tuttle,DT,0,0%,50,69%,7,23%,1,Saints,4.0,2022,50
David Onyemata,DT,0,0%,49,68%,7,23%,1,Saints,4.0,2022,50
Kentavius Street,DE,0,0%,38,53%,0,0%,1,Saints,4.0,2022,50
Justin Evans,SS,0,0%,32,44%,5,16%,1,Saints,4.0,2022,50
Payton Turner,DE,0,0%,20,28%,7,23%,1,Saints,4.0,2022,50
Tanoh Kpassagnon,DE,0,0%,12,17%,7,23%,1,Saints,4.0,2022,50
Kaden Elliss,LB,0,0%,10,14%,27,87%,1,Saints,4.0,2022,50
Carl Granderson,DE,0,0%,4,6%,1,3%,1,Saints,4.0,2022,50
J.T. Gray,SS,0,0%,2,3%,27,87%,1,Saints,4.0,2022,50
Daniel Sorensen,FS,0,0%,0,0%,27,87%,1,Saints,4.0,2022,50
Andrew Dowell,LB,0,0%,0,0%,27,87%,1,Saints,4.0,2022,50
Zack Baun,LB,0,0%,0,0%,27,87%,1,Saints,4.0,2022,50
Chase Hansen,LB,0,0%,0,0%,19,61%,1,Saints,4.0,2022,50
DaMarcus Fields,DB,0,0%,0,0%,11,35%,1,Saints,4.0,2022,50
Wil Lutz,K,0,0%,0,0%,9,29%,1,Saints,4.0,2022,50
Blake Gillikin,P,0,0%,0,0%,8,26%,1,Saints,4.0,2022,50
Zach Wood,LS,0,0%,0,0%,8,26%,1,Saints,4.0,2022,50
