Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Taylor Heinicke,WAS,0,0,0,0,0,11.0,2022,154
Antonio Gibson,WAS,3,3,31,0,18,11.0,2022,154
Brian Robinson Jr.,WAS,0,0,0,0,0,11.0,2022,154
Curtis Samuel,WAS,2,1,10,0,10,11.0,2022,154
Jahan Dotson,WAS,2,1,13,0,13,11.0,2022,154
Terry McLaurin,WAS,7,4,55,0,19,11.0,2022,154
Logan Thomas,WAS,6,5,65,0,19,11.0,2022,154
Cam Sims,WAS,1,1,17,0,17,11.0,2022,154
John Bates,WAS,1,0,0,0,0,11.0,2022,154
Cole Turner,WAS,1,0,0,0,0,11.0,2022,154
Davis Mills,HOU,0,0,0,0,0,11.0,2022,154
Dameon Pierce,HOU,3,2,9,0,7,11.0,2022,154
Chris Moore,HOU,7,5,20,0,11,11.0,2022,154
Brandin Cooks,HOU,6,3,70,0,41,11.0,2022,154
Nico Collins,HOU,7,5,48,0,22,11.0,2022,154
O.J. Howard,HOU,3,1,9,0,9,11.0,2022,154
Jordan Akins,HOU,3,2,8,0,8,11.0,2022,154
Dare Ogunbowale,HOU,1,1,5,0,5,11.0,2022,154
Teagan Quitoriano,HOU,1,0,0,0,0,11.0,2022,154
Phillip Dorsett,HOU,1,0,0,0,0,11.0,2022,154
