Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Baker Mayfield,CAR,0,0,0,0,0,11.0,2022,157
D'Onta Foreman,CAR,1,0,0,0,0,11.0,2022,157
Terrace Marshall Jr.,CAR,6,3,76,0,34,11.0,2022,157
Shi Smith,CAR,5,4,26,0,10,11.0,2022,157
Chuba Hubbard,CAR,3,2,25,0,15,11.0,2022,157
Ian Thomas,CAR,4,3,24,0,12,11.0,2022,157
D.J. Moore,CAR,5,3,24,0,12,11.0,2022,157
Raheem Blackshear,CAR,3,2,14,0,10,11.0,2022,157
Laviska Shenault Jr.,CAR,4,4,7,0,5,11.0,2022,157
Lamar Jackson,BAL,0,0,0,0,0,11.0,2022,157
Kenyan Drake,BAL,4,2,7,0,5,11.0,2022,157
Justice Hill,BAL,3,3,8,0,7,11.0,2022,157
Devin Duvernay,BAL,1,1,3,0,3,11.0,2022,157
Patrick Ricard,BAL,0,0,0,0,0,11.0,2022,157
Demarcus Robinson,BAL,9,9,128,0,31,11.0,2022,157
Mark Andrews,BAL,8,6,63,0,16,11.0,2022,157
Josh Oliver,BAL,1,1,2,0,2,11.0,2022,157
Isaiah Likely,BAL,3,1,1,0,1,11.0,2022,157
James Proche,BAL,2,0,0,0,0,11.0,2022,157
Mike Davis,BAL,1,1,-3,0,-3,11.0,2022,157
