Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Derek Carr,LVR,0,0,11.0,2022,160
Josh Jacobs,LVR,0,0,11.0,2022,160
Davante Adams,LVR,0,0,11.0,2022,160
Mack Hollins,LVR,0,0,11.0,2022,160
Foster Moreau,LVR,0,0,11.0,2022,160
Keelan Cole,LVR,0,0,11.0,2022,160
Ameer Abdullah,LVR,0,0,11.0,2022,160
Brandon Bolden,LVR,0,0,11.0,2022,160
Jakob Johnson,LVR,0,0,11.0,2022,160
Russell Wilson,DEN,0,0,11.0,2022,160
Latavius Murray,DEN,0,0,11.0,2022,160
Melvin Gordon,DEN,1,0,11.0,2022,160
Chase Edmonds,DEN,0,0,11.0,2022,160
Courtland Sutton,DEN,0,0,11.0,2022,160
Kendall Hinton,DEN,0,0,11.0,2022,160
Greg Dulcich,DEN,0,0,11.0,2022,160
Eric Saubert,DEN,0,0,11.0,2022,160
Brandon Johnson,DEN,0,0,11.0,2022,160
