Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jalen Hurts,PHI,0,0,0,0,0,11.0,2022,158
Miles Sanders,PHI,1,1,1,0,1,11.0,2022,158
Boston Scott,PHI,2,2,4,0,5,11.0,2022,158
DeVonta Smith,PHI,9,6,78,0,24,11.0,2022,158
A.J. Brown,PHI,7,5,60,0,29,11.0,2022,158
Quez Watkins,PHI,2,2,31,1,22,11.0,2022,158
Zach Pascal,PHI,1,1,9,0,9,11.0,2022,158
Jack Stoll,PHI,1,1,7,0,7,11.0,2022,158
Kenneth Gainwell,PHI,0,0,0,0,0,11.0,2022,158
Matt Ryan,IND,0,0,0,0,0,11.0,2022,158
Jonathan Taylor,IND,4,3,10,0,9,11.0,2022,158
Deon Jackson,IND,4,4,3,0,5,11.0,2022,158
Zack Moss,IND,0,0,0,0,0,11.0,2022,158
Michael Pittman Jr.,IND,7,6,75,0,24,11.0,2022,158
Parris Campbell,IND,6,5,67,0,31,11.0,2022,158
Alec Pierce,IND,8,3,28,0,17,11.0,2022,158
Kylen Granson,IND,1,1,16,0,16,11.0,2022,158
Mo Alie-Cox,IND,1,1,14,0,14,11.0,2022,158
