No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
50.0,Adisa Isaac,23.0,OLB,4,0.0,253.0,6-4,Penn St.,10/4/2001,Rook,0.0,Baltimore Ravens / 3rd / 93rd pick / 2024
39.0,Eddie Jackson,31.0,FS,9,4.0,202.0,6-0,Alabama,12/10/1993,7,1.0,Chicago Bears / 4th / 112th pick / 2017
8.0,Lamar Jackson,27.0,QB,17,17.0,205.0,6-2,Louisville,1/7/1997,6,21.0,Baltimore Ravens / 1st / 32nd pick / 2018
,Diontae Johnson,28.0,WR,4,1.0,183.0,5-10,Toledo,7/5/1996,5,0.0,Pittsburgh Steelers / 3rd / 66th pick / 2019
17.0,Josh Johnson,38.0,QB,6,0.0,219.0,6-3,San Diego,5/15/1986,15,0.0,Tampa Bay Buccaneers / 5th / 160th pick / 2008
74.0,Josh Jones,27.0,OL,16,0.0,339.0,6-7,Houston,6/22/1997,4,1.0,Arizona Cardinals / 3rd / 72nd pick / 2020
98.0,Travis Jones,25.0,NT,17,15.0,341.0,6-4,Connecticut,10/15/1999,2,6.0,Baltimore Ravens / 3rd / 76th pick / 2022
28.0,Sanoussi Kane,23.0,S,15,0.0,210.0,5-11,Purdue,10/6/2001,Rook,1.0,Baltimore Ravens / 7th / 250th pick / 2024
33.0,John Kelly,28.0,RB,2,0.0,205.0,5-10,Tennessee,10/4/1996,6,0.0,Los Angeles Rams / 6th / 176th pick / 2018
35.0,Desmond King,30.0,CB,2,0.0,201.0,5-10,Iowa,12/14/1994,7,0.0,Los Angeles Chargers / 5th / 151st pick / 2017
88.0,Charlie Kolar,25.0,TE,13,3.0,265.0,6-6,Iowa St.,2/10/1999,2,1.0,Baltimore Ravens / 4th / 128th pick / 2022
57.0,William Kwenkeu,27.0,LB,2,0.0,235.0,6-1,Temple,1/8/1997,2,0.0,
80.0,Isaiah Likely,24.0,TE,16,9.0,245.0,6-4,Coastal Carolina,4/18/2000,2,5.0,Baltimore Ravens / 4th / 139th pick / 2022
64.0,Tyler Linderbaum,24.0,C,17,17.0,305.0,6-2,Iowa,4/7/2000,2,10.0,Baltimore Ravens / 1st / 25th pick / 2022
92.0,Nnamdi Madubuike,27.0,DT,17,17.0,305.0,6-3,Texas A&M,11/17/1997,4,10.0,Baltimore Ravens / 3rd / 71st pick / 2020
10.0,Arthur Maulet,31.0,CB,3,0.0,190.0,5-9,Memphis,7/13/1993,7,0.0,
65.0,Patrick Mekari,27.0,LG,17,17.0,305.0,6-4,California,8/13/1997,5,8.0,
6.0,Anthony Miller,30.0,WR,2,0.0,195.0,5-11,Memphis,10/9/1994,6,0.0,Chicago Bears / 2nd / 51st pick / 2018
34.0,Keaton Mitchell,22.0,RB,5,0.0,190.0,5-8,East Carolina,1/17/2002,1,0.0,
46.0,Nick Moore,32.0,LS,17,0.0,260.0,6-2,Georgia,12/9/1992,4,1.0,
91.0,Yannick Ngakoue,29.0,OLB,5,0.0,246.0,6-2,Maryland,3/31/1995,8,0.0,Jacksonville Jaguars / 3rd / 69th pick / 2016
90.0,David Ojabo,24.0,OLB,13,0.0,252.0,6-4,Michigan,5/17/2000,2,1.0,Baltimore Ravens / 2nd / 45th pick / 2022
99.0,Odafe Oweh,26.0,LOLB,17,10.0,265.0,6-5,Penn St.,12/15/1998,3,5.0,Baltimore Ravens / 1st / 31st pick / 2021
58.0,Michael Pierce,32.0,NT,11,1.0,355.0,6-0,Samford,11/6/1992,8,1.0,
,Patrick Ricard,30.0,FB,17,6.0,300.0,6-3,Maine,5/27/1994,7,0.0,
95.0,Tavius Robinson,25.0,OLB,17,7.0,262.0,6-6,"Guelph,Mississippi",1/3/1999,1,4.0,Baltimore Ravens / 4th / 124th pick / 2023
70.0,Roger Rosengarten,22.0,RT,17,14.0,316.0,6-5,Washington,6/3/2002,Rook,8.0,Baltimore Ravens / 2nd / 62nd pick / 2024
51.0,Josh Ross,25.0,LB,7,0.0,229.0,6-0,Michigan,10/31/1999,2,0.0,
23.0,Trenton Simpson,23.0,RLB,17,13.0,235.0,6-2,Clemson,6/14/2001,1,6.0,Baltimore Ravens / 3rd / 86th pick / 2023
18.0,Steven Sims,27.0,WR,2,0.0,190.0,5-10,Kansas,3/31/1997,5,0.0,
0.0,Roquan Smith,27.0,LILB,16,16.0,235.0,6-1,Georgia,4/8/1997,6,14.0,Chicago Bears / 1st / 8th pick / 2018
79.0,Ronnie Stanley,30.0,LT,17,17.0,310.0,6-6,Notre Dame,3/18/1994,8,12.0,Baltimore Ravens / 1st / 6th pick / 2016
21.0,Brandon Stephens,27.0,RCB,17,17.0,215.0,6-1,"UCLA,SMU",12/29/1997,3,4.0,Baltimore Ravens / 3rd / 104th pick / 2021
11.0,Jordan Stout,26.0,P,17,0.0,209.0,6-3,"Virginia Tech,Penn St.",8/4/1998,2,2.0,Baltimore Ravens / 4th / 130th pick / 2022
27.0,T.J. Tampa,22.0,CB,7,0.0,199.0,6-1,Iowa St.,3/13/2002,Rook,0.0,Baltimore Ravens / 4th / 130th pick / 2024
9.0,Justin Tucker,35.0,K,17,0.0,191.0,6-1,Texas,11/21/1989,12,2.0,
,Josh Tupou,30.0,NT,3,0.0,340.0,6-3,Colorado,5/2/1994,7,0.0,
97.0,Brent Urban,33.0,DL,13,0.0,309.0,6-7,Virginia,5/5/1991,9,1.0,Baltimore Ravens / 4th / 134th pick / 2014
53.0,Kyle Van Noy,33.0,ROLB,16,13.0,255.0,6-3,BYU,3/26/1991,10,9.0,Detroit Lions / 2nd / 40th pick / 2014
72.0,Andrew Vorhees,25.0,OL,15,3.0,320.0,6-6,USC,1/21/1999,1,2.0,Baltimore Ravens / 7th / 229th pick / 2023
81.0,Devontez Walker,23.0,WR,9,0.0,198.0,6-1,"North Carolina Central,Kent St.,North Carolina",6/19/2001,Rook,0.0,Baltimore Ravens / 4th / 113th pick / 2024
16.0,Tylan Wallace,25.0,WR,17,0.0,200.0,5-11,Oklahoma St.,5/13/1999,3,2.0,Baltimore Ravens / 4th / 131st pick / 2021
29.0,Ar'Darius Washington,25.0,S,17,10.0,180.0,5-8,TCU,11/2/1999,3,3.0,
96.0,Broderick Washington Jr.,28.0,DT,15,5.0,315.0,6-2,Texas Tech,12/4/1996,4,3.0,Baltimore Ravens / 5th / 170th pick / 2020
54.0,Kristian Welch,26.0,LB,9,1.0,240.0,6-3,Iowa,5/24/1998,4,1.0,
,Tre'Davious White,29.0,CB,7,0.0,192.0,5-11,LSU,1/16/1995,7,0.0,Buffalo Bills / 1st / 27th pick / 2017
2.0,Nate Wiggins,21.0,CB,15,6.0,182.0,6-1,Clemson,8/28/2003,Rook,2.0,Baltimore Ravens / 1st / 30th pick / 2024
32.0,Marcus Williams,28.0,FS,11,9.0,204.0,6-1,Utah,9/8/1996,7,2.0,New Orleans Saints / 2nd / 42nd pick / 2017
93.0,Chris Wormley,31.0,DL,2,0.0,300.0,6-5,Michigan,10/25/1993,7,0.0,Baltimore Ravens / 3rd / 74th pick / 2017
,Team Total,26.9,,17,,242.5,6-1.6,,,4.1,,
