No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
67.0,Nick Allegretti,28.0,LG,17,17.0,320.0,6-4,Illinois,4/21/1996,5,9.0,Kansas City Chiefs / 7th / 216th pick / 2019
93.0,Jonathan Allen,29.0,DT,8,7.0,300.0,6-3,Alabama,1/16/1995,7,3.0,Washington Redskins / 1st / 17th pick / 2017
92.0,Dorance Armstrong Jr.,27.0,RDE,16,15.0,255.0,6-4,Kansas,6/10/1997,6,6.0,Dallas Cowboys / 4th / 116th pick / 2018
87.0,John Bates,27.0,TE,17,6.0,259.0,6-6,Boise St.,11/6/1997,3,1.0,Washington Football Team / 4th / 124th pick / 2021
57.0,Nick Bellore,35.0,LB,16,0.0,250.0,6-1,Central Michigan,5/12/1989,13,1.0,
63.0,Tyler Biadasz,27.0,C,15,15.0,318.0,6-4,Wisconsin,11/20/1997,4,8.0,Dallas Cowboys / 4th / 146th pick / 2020
2.0,Dyami Brown,25.0,WR,16,3.0,195.0,6-0,North Carolina,11/1/1999,3,3.0,Washington Football Team / 3rd / 82nd pick / 2021
85.0,Noah Brown,28.0,WR,11,9.0,225.0,6-2,Ohio St.,1/6/1996,7,5.0,Dallas Cowboys / 7th / 239th pick / 2017
35.0,Percy Butler,24.0,S,17,5.0,191.0,6-0,Louisiana,5/29/2000,2,2.0,Washington Commanders / 4th / 113th pick / 2022
11.0,Jeremy Chinn,26.0,FS,17,17.0,220.0,6-3,Southern Illinois,2/26/1998,4,6.0,Carolina Panthers / 2nd / 64th pick / 2020
74.0,Brandon Coleman,24.0,LT,16,12.0,320.0,6-6,"Trinity Valley CC (TX),TCU",10/12/2000,Rook,8.0,Washington Commanders / 3rd / 67th pick / 2024
76.0,Samuel Cosmi,25.0,RG,17,17.0,309.0,6-6,Texas,2/16/1999,3,9.0,Washington Football Team / 2nd / 51st pick / 2021
80.0,Jamison Crowder,31.0,WR,6,1.0,177.0,5-9,Duke,6/17/1993,9,1.0,Washington Redskins / 4th / 105th pick / 2015
5.0,Jayden Daniels,24.0,QB,17,17.0,210.0,6-4,"Arizona St.,LSU",12/18/2000,Rook,20.0,Washington Commanders / 1st / 2nd pick / 2024
91.0,Carl Davis,32.0,DE,3,0.0,320.0,6-5,Iowa,3/2/1992,9,0.0,Baltimore Ravens / 3rd / 90th pick / 2015
52.0,Jamin Davis,26.0,DE,5,0.0,234.0,6-4,Kentucky,12/12/1998,3,0.0,Washington Football Team / 1st / 19th pick / 2021
24.0,Michael Davis,29.0,CB,15,2.0,196.0,6-2,BYU,1/6/1995,7,1.0,
64.0,Sheldon Day,30.0,DT,12,0.0,285.0,6-1,Notre Dame,7/1/1994,8,1.0,Jacksonville Jaguars / 4th / 103rd pick / 2016
60.0,Michael Deiter,28.0,G,17,2.0,310.0,6-6,Wisconsin,9/3/1996,5,2.0,Miami Dolphins / 3rd / 78th pick / 2019
16.0,Jeff Driskel,31.0,QB,1,0.0,231.0,6-4,"Florida,Louisiana Tech",4/23/1993,6,0.0,San Francisco 49ers / 6th / 207th pick / 2016
30.0,Austin Ekeler,29.0,RB,12,6.0,200.0,5-9,Western St. (CO),5/17/1995,7,7.0,
86.0,Zach Ertz,34.0,TE,17,17.0,250.0,6-5,Stanford,11/10/1990,11,7.0,Philadelphia Eagles / 2nd / 35th pick / 2013
99.0,Clelin Ferrell,27.0,LDE,14,10.0,265.0,6-4,Clemson,5/17/1997,5,4.0,Oakland Raiders / 1st / 4th pick / 2019
13.0,Emmanuel Forbes,23.0,CB,6,1.0,180.0,6-0,Mississippi St.,1/13/2001,1,1.0,Washington Commanders / 1st / 16th pick / 2023
22.0,Darrick Forrest,25.0,S,10,1.0,200.0,5-11,Cincinnati,5/22/1999,3,1.0,Washington Football Team / 5th / 163rd pick / 2021
6.0,Dante Fowler,30.0,LLB,17,7.0,261.0,6-3,Florida,8/3/1994,8,5.0,Jacksonville Jaguars / 1st / 3rd pick / 2015
47.0,Zane Gonzalez,29.0,K,6,0.0,202.0,6-0,Arizona St.,5/7/1995,7,1.0,Cleveland Browns / 7th / 224th pick / 2017
45.0,Dominique Hampton,24.0,S,1,0.0,220.0,6-3,Washington,7/25/2000,Rook,0.0,Washington Commanders / 5th / 161st pick / 2024
96.0,Jalyn Holmes,28.0,DT,11,0.0,283.0,6-5,Ohio St.,1/25/1996,6,1.0,Minnesota Vikings / 4th / 102nd pick / 2018
1.0,Noah Igbinoghene,25.0,CB,17,10.0,197.0,5-11,Auburn,11/27/1999,4,3.0,Miami Dolphins / 1st / 30th pick / 2020
90.0,Javontae Jean-Baptiste,24.0,DE,12,1.0,260.0,6-5,"Ohio St.,Notre Dame",5/16/2000,Rook,1.0,Washington Commanders / 7th / 222nd pick / 2024
50.0,Andre Jones,26.0,DE,2,0.0,258.0,6-5,Louisiana,10/25/1998,1,0.0,Washington Commanders / 7th / 233rd pick / 2023
46.0,Greg Joseph,30.0,K,1,0.0,206.0,6-0,Florida Atlantic,8/4/1994,6,0.0,
,Marshon Lattimore,28.0,CB,2,2.0,192.0,6-0,Ohio St.,5/19/1996,7,1.0,New Orleans Saints / 1st / 11th pick / 2017
78.0,Cornelius Lucas,33.0,T,14,7.0,327.0,6-8,Kansas St.,7/18/1991,10,5.0,
4.0,Frankie Luvu,28.0,RLB,17,17.0,236.0,6-3,Washington St.,9/19/1996,6,13.0,
58.0,Jordan Magee,23.0,LB,8,1.0,226.0,6-3,Temple,3/24/2001,Rook,1.0,Washington Commanders / 5th / 139th pick / 2024
18.0,Marcus Mariota,31.0,QB,3,0.0,222.0,6-4,Oregon,10/30/1993,9,2.0,Tennessee Titans / 1st / 2nd pick / 2015
20.0,Quan Martin,24.0,SS,16,16.0,195.0,6-0,Illinois,4/17/2000,1,5.0,Washington Commanders / 2nd / 47th pick / 2023
98.0,Phidarian Mathis,26.0,DT,12,0.0,312.0,6-4,Alabama,4/26/1998,2,1.0,Washington Commanders / 2nd / 47th pick / 2022
12.0,Luke McCaffrey,23.0,WR,17,4.0,198.0,6-2,"Nebraska,Rice",4/2/2001,Rook,2.0,Washington Commanders / 3rd / 100th pick / 2024
17.0,Terry McLaurin,29.0,WR,17,17.0,210.0,6-0,Ohio St.,9/15/1995,5,12.0,Washington Redskins / 3rd / 76th pick / 2019
,Jeremy McNichols,29.0,RB,17,1.0,214.0,5-9,Boise St.,12/26/1995,7,2.0,Tampa Bay Buccaneers / 5th / 162nd pick / 2017
19.0,Chris Moore,31.0,WR,0,0.0,200.0,6-1,Cincinnati,6/16/1993,8,0.0,Baltimore Ravens / 4th / 107th pick / 2016
95.0,Jer'Zhan Newton,22.0,LDT,16,11.0,295.0,6-2,Illinois,8/31/2002,Rook,5.0,Washington Commanders / 2nd / 36th pick / 2024
97.0,Efe Obada,32.0,DE,6,0.0,265.0,6-6,,4/13/1992,6,0.0,
,K.J. Osborn,27.0,WR,1,0.0,203.0,5-11,"Buffalo,Miami (FL)",6/10/1997,4,0.0,Minnesota Vikings / 5th / 176th pick / 2020
69.0,Tyler Ott,32.0,LS,17,0.0,252.0,6-3,Harvard,2/28/1992,9,1.0,
40.0,Tyler Owens,23.0,S,12,0.0,213.0,6-2,"Texas,Texas Tech",5/12/2001,Rook,1.0,
75.0,Chris Paul,26.0,G,6,0.0,324.0,6-4,Tulsa,11/19/1998,2,1.0,Washington Commanders / 7th / 230th pick / 2022
94.0,Daron Payne,27.0,RDT,17,17.0,320.0,6-3,Alabama,5/27/1997,6,7.0,Washington Redskins / 1st / 13th pick / 2018
,Bobby Price,26.0,CB,3,0.0,205.0,6-4,Norfolk St.,4/25/1998,4,0.0,
39.0,Jeremy Reaves,28.0,S,17,0.0,200.0,5-11,South Alabama,8/29/1996,6,1.0,
8.0,Brian Robinson Jr.,25.0,RB,14,13.0,228.0,6-1,Alabama,3/22/1999,2,7.0,Washington Commanders / 3rd / 98th pick / 2022
,Chris Rodriguez,24.0,RB,9,0.0,224.0,5-11,Kentucky,9/26/2000,1,1.0,Washington Commanders / 6th / 193rd pick / 2023
0.0,Mike Sainristil,24.0,RCB,17,16.0,182.0,5-10,Michigan,10/3/2000,Rook,5.0,Washington Commanders / 2nd / 50th pick / 2024
73.0,Trenton Scott,30.0,T,17,1.0,320.0,6-5,Grambling St.,1/25/1994,6,2.0,
3.0,Austin Seibert,28.0,K,9,0.0,200.0,5-9,Oklahoma,11/15/1996,5,2.0,Cleveland Browns / 5th / 170th pick / 2019
38.0,Kevon Seymour,31.0,CB,3,0.0,185.0,6-0,USC,11/30/1993,8,0.0,Buffalo Bills / 6th / 218th pick / 2016
82.0,Ben Sinnott,22.0,TE,17,2.0,247.0,6-4,Kansas St.,6/14/2002,Rook,0.0,Washington Commanders / 2nd / 53rd pick / 2024
25.0,Benjamin St-Juste,27.0,LCB,17,14.0,200.0,6-3,"Michigan,Minnesota",9/8/1997,3,4.0,Washington Football Team / 3rd / 74th pick / 2021
89.0,Brycen Tremayne,25.0,WR,2,0.0,212.0,6-4,Stanford,11/18/1999,1,0.0,
54.0,Bobby Wagner,34.0,MLB,17,17.0,241.0,6-0,Utah St.,6/27/1990,12,13.0,Seattle Seahawks / 2nd / 47th pick / 2012
32.0,Mykal Walker,27.0,OLB,17,0.0,235.0,6-3,"Azusa Pacific,Fresno St.",8/28/1997,4,2.0,Atlanta Falcons / 4th / 119th pick / 2020
79.0,Carlos Watkins,31.0,DE,1,0.0,305.0,6-3,Clemson,12/5/1993,7,0.0,Houston Texans / 4th / 142nd pick / 2017
10.0,Tress Way,34.0,P,17,0.0,220.0,6-1,Oklahoma,4/18/1990,10,2.0,
71.0,Andrew Wylie,30.0,RT,14,14.0,309.0,6-6,Eastern Michigan,8/19/1994,6,7.0,
41.0,Colson Yankoff,24.0,TE,6,0.0,225.0,6-4,"Washington,UCLA",3/1/2000,Rook,0.0,
3.0,Cade York,23.0,K,1,0.0,206.0,6-1,LSU,1/27/2001,2,0.0,Cleveland Browns / 4th / 124th pick / 2022
14.0,Olamide Zaccheaus,27.0,WR,17,6.0,199.0,5-8,Virginia,7/23/1997,5,6.0,
,Team Total,27.5,,17,,240.8,6-2.2,,,4.7,,
