No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
29.0,Ja'Quan McMillian,24.0,CB,17,9.0,183.0,5-10,East Carolina,6/4/2000,2,4.0,
77.0,Quinn Meinerz,26.0,RG,17,17.0,320.0,6-3,Wisconsin–Whitewater,11/15/1998,3,11.0,Denver Broncos / 3rd / 98th pick / 2021
19.0,Marvin Mims,22.0,WR,17,2.0,182.0,5-11,Oklahoma,3/19/2002,1,5.0,Denver Broncos / 2nd / 63rd pick / 2023
21.0,Riley Moss,24.0,RCB,14,14.0,193.0,6-0,Iowa,3/3/2000,1,5.0,Denver Broncos / 3rd / 83rd pick / 2023
10.0,Bo Nix,24.0,QB,17,17.0,217.0,6-2,"Auburn,Oregon",2/25/2000,Rook,13.0,Denver Broncos / 1st / 12th pick / 2024
63.0,Alex Palczewski,25.0,T,14,3.0,314.0,6-6,Illinois,8/3/1999,1,2.0,
79.0,Matt Peart,27.0,T,17,2.0,318.0,6-7,Connecticut,6/11/1997,4,2.0,New York Giants / 3rd / 99th pick / 2020
74.0,Ben Powers,28.0,LG,17,17.0,310.0,6-4,Oklahoma,10/29/1996,5,6.0,Baltimore Ravens / 4th / 123rd pick / 2019
11.0,Josh Reynolds,29.0,WR,5,1.0,192.0,6-3,Texas A&M,2/16/1995,7,2.0,Los Angeles Rams / 4th / 117th pick / 2017
97.0,Malcolm Roach,26.0,DT,17,1.0,290.0,6-3,Texas,6/9/1998,4,2.0,
41.0,Drew Sanders,24.0,LB,4,0.0,233.0,6-5,"Alabama,Arkansas",12/31/2000,1,0.0,Denver Broncos / 3rd / 67th pick / 2023
49.0,Alex Singleton,31.0,LB,3,3.0,240.0,6-2,Montana St.,12/7/1993,5,2.0,
34.0,JL Skinner,23.0,S,14,0.0,220.0,6-4,Boise St.,4/16/2001,1,1.0,Denver Broncos / 6th / 183rd pick / 2023
43.0,Keidron Smith,25.0,DB,9,0.0,210.0,6-2,"Mississippi,Kentucky",11/1/1999,1,0.0,
1.0,Tremon Smith,28.0,CB,17,0.0,190.0,5-11,Central Arkansas,7/20/1996,6,1.0,Kansas City Chiefs / 6th / 196th pick / 2018
8.0,Jarrett Stidham,28.0,QB,3,0.0,215.0,6-3,"Baylor,Auburn",8/8/1996,5,0.0,New England Patriots / 4th / 133rd pick / 2019
40.0,Justin Strnad,28.0,RILB,17,8.0,235.0,6-3,Wake Forest,8/21/1996,3,5.0,Denver Broncos / 5th / 178th pick / 2020
2.0,Patrick Surtain II,24.0,LCB,16,16.0,202.0,6-2,Alabama,4/14/2000,3,15.0,Denver Broncos / 1st / 9th pick / 2021
14.0,Courtland Sutton,29.0,WR,17,13.0,216.0,6-4,SMU,10/10/1995,6,10.0,Denver Broncos / 2nd / 40th pick / 2018
35.0,Reese Taylor,25.0,CB,1,0.0,188.0,5-9,"Indiana,Purdue",8/27/1999,1,0.0,
76.0,Calvin Throckmorton,28.0,OG,2,0.0,311.0,6-5,Oregon,8/16/1996,3,0.0,
92.0,Dondrea Tillman,26.0,OLB,12,0.0,247.0,6-4,Indiana (PA),4/30/1998,1,1.0,
82.0,Adam Trautman,27.0,TE,17,14.0,253.0,6-5,Dayton,2/5/1997,4,2.0,New Orleans Saints / 3rd / 105th pick / 2020
96.0,Eyioma Uwazurike,26.0,DL,4,0.0,320.0,6-6,Iowa St.,5/6/1998,2,0.0,Denver Broncos / 4th / 116th pick / 2022
17.0,Devaughn Vele,27.0,WR,13,7.0,210.0,6-5,Utah,12/12/1997,Rook,4.0,Denver Broncos / 7th / 235th pick / 2024
39.0,Levi Wallace,29.0,CB,13,2.0,179.0,6-0,Alabama,6/12/1995,6,1.0,
25.0,Blake Watson,25.0,RB,2,0.0,195.0,5-9,"Old Dominion,Memphis",10/14/1999,Rook,0.0,
60.0,Luke Wattenberg,27.0,C,13,13.0,300.0,6-5,Washington,9/10/1997,2,5.0,Denver Broncos / 5th / 171st pick / 2022
57.0,Kristian Welch,26.0,LB,6,1.0,240.0,6-3,Iowa,5/24/1998,4,1.0,
33.0,Javonte Williams,24.0,RB,17,11.0,220.0,5-10,North Carolina,4/25/2000,3,6.0,Denver Broncos / 2nd / 35th pick / 2021
,Team Total,26.3,,17,,240.1,6-2.2,,,3.1,,
