No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
3.0,Jordan Addison,22.0,WR,15,15.0,175.0,5-11,"Pittsburgh,USC",1/27/2002,1,8.0,Minnesota Vikings / 1st / 23rd pick / 2023
,Cam Akers,25.0,RB,12,0.0,217.0,5-10,Florida St.,6/22/1999,4,2.0,Los Angeles Rams / 2nd / 52nd pick / 2020
2.0,Brian Asamoah,24.0,LB,17,0.0,226.0,6-0,Oklahoma,3/29/2000,2,1.0,Minnesota Vikings / 3rd / 66th pick / 2022
56.0,Garrett Bradbury,29.0,C,17,17.0,300.0,6-3,North Carolina St.,6/20/1995,5,7.0,Minnesota Vikings / 1st / 18th pick / 2019
64.0,Blake Brandel,27.0,LG,17,17.0,315.0,6-6,Oregon St.,1/23/1997,3,7.0,Minnesota Vikings / 6th / 203rd pick / 2020
90.0,Jonathan Bullard,31.0,RDE,17,17.0,290.0,6-3,Florida,10/22/1993,8,8.0,Chicago Bears / 3rd / 72nd pick / 2016
24.0,Camryn Bynum,26.0,FS,17,17.0,200.0,6-0,California,7/19/1998,3,7.0,Minnesota Vikings / 4th / 125th pick / 2021
51.0,Blake Cashman,28.0,RILB,14,14.0,235.0,6-1,Minnesota,5/10/1996,5,7.0,New York Jets / 5th / 157th pick / 2019
32.0,Ty Chandler,26.0,RB,17,0.0,204.0,5-11,"Tennessee,North Carolina",5/12/1998,2,2.0,Minnesota Vikings / 5th / 169th pick / 2022
14.0,Sam Darnold,27.0,QB,17,17.0,225.0,6-3,USC,6/5/1997,6,14.0,New York Jets / 1st / 3rd pick / 2018
71.0,Christian Darrisaw,25.0,T,7,7.0,315.0,6-5,Virginia Tech,6/2/1999,3,4.0,Minnesota Vikings / 1st / 23rd pick / 2021
57.0,Jamin Davis,26.0,LB,4,0.0,234.0,6-4,Kentucky,12/12/1998,3,0.0,Washington Football Team / 1st / 19th pick / 2021
42.0,Andrew DePaola,37.0,LS,13,0.0,229.0,6-1,Rutgers,7/28/1987,10,2.0,
21.0,Akayleb Evans,25.0,CB,7,0.0,198.0,6-2,"Tulsa,Missouri",6/22/1999,2,0.0,Minnesota Vikings / 4th / 118th pick / 2022
69.0,Dan Feeney,30.0,C,8,0.0,310.0,6-4,Indiana,5/29/1994,7,1.0,Los Angeles Chargers / 3rd / 71st pick / 2017
37.0,Myles Gaskin,27.0,RB,5,0.0,199.0,5-9,Washington,2/15/1997,5,0.0,Miami Dolphins / 7th / 234th pick / 2019
2.0,Stephon Gilmore,34.0,LCB,15,15.0,190.0,6-0,South Carolina,9/19/1990,12,6.0,Buffalo Bills / 1st / 10th pick / 2012
58.0,Jonathan Greenard,27.0,ROLB,17,17.0,259.0,6-3,"Louisville,Florida",5/25/1997,4,12.0,Houston Texans / 3rd / 90th pick / 2020
1.0,Shaquill Griffin,29.0,CB,17,3.0,198.0,6-0,Central Florida,7/20/1995,7,2.0,Seattle Seahawks / 3rd / 90th pick / 2017
54.0,Kamu Grugier-Hill,30.0,LB,17,1.0,230.0,6-2,Eastern Illinois,5/16/1994,8,2.0,New England Patriots / 6th / 208th pick / 2016
30.0,C.J. Ham,31.0,FB,17,3.0,250.0,5-11,Augustana (SD),7/22/1993,7,0.0,
87.0,T.J. Hockenson,27.0,TE,10,9.0,248.0,6-5,Iowa,7/3/1997,5,4.0,Detroit Lions / 1st / 8th pick / 2019
67.0,Ed Ingram,25.0,RG,16,9.0,307.0,6-3,LSU,2/11/1999,2,4.0,Minnesota Vikings / 2nd / 59th pick / 2022
25.0,Theo Jackson,26.0,S,17,0.0,198.0,6-1,Tennessee,10/2/1998,2,1.0,Tennessee Titans / 6th / 204th pick / 2022
8.0,Trishton Jackson,26.0,WR,2,0.0,200.0,6-1,"Michigan St.,Syracuse",3/9/1998,1,0.0,
18.0,Justin Jefferson,25.0,WR,17,17.0,195.0,6-1,LSU,6/16/1999,4,14.0,Minnesota Vikings / 1st / 22nd pick / 2020
33.0,Aaron Jones,30.0,RB,17,17.0,208.0,5-10,Texas-El Paso,12/2/1994,7,11.0,Green Bay Packers / 5th / 182nd pick / 2017
91.0,Patrick Jones II,26.0,OLB,15,1.0,264.0,6-4,Pittsburgh,9/29/1998,3,2.0,Minnesota Vikings / 3rd / 90th pick / 2021
65.0,Michael Jurgens,24.0,G,3,0.0,311.0,6-5,Wake Forest,1/1/2000,Rook,0.0,Minnesota Vikings / 7th / 230th pick / 2024
28.0,Bobby McCain,31.0,S,3,0.0,196.0,5-9,Memphis,8/18/1993,9,0.0,Miami Dolphins / 5th / 145th pick / 2015
29.0,Dwight McGlothern,22.0,CB,5,0.0,185.0,6-2,"LSU,Arkansas",2/6/2002,Rook,0.0,
47.0,Jake McQuaide,37.0,LS,4,0.0,247.0,6-2,Ohio St.,12/7/1987,13,0.0,
44.0,Josh Metellus,26.0,S,17,10.0,207.0,5-11,Michigan,1/21/1998,4,4.0,Minnesota Vikings / 6th / 205th pick / 2020
23.0,Fabian Moreau,30.0,CB,7,0.0,200.0,6-0,UCLA,4/9/1994,7,0.0,Washington Redskins / 3rd / 81st pick / 2017
12.0,Nick Mullens,29.0,QB,4,0.0,210.0,6-0,Southern Miss,3/21/1995,6,0.0,
86.0,Johnny Mundt,30.0,TE,17,3.0,243.0,6-4,Oregon,11/23/1994,7,1.0,
7.0,Byron Murphy,26.0,RCB,17,17.0,190.0,5-11,Washington,1/18/1998,5,11.0,Arizona Cardinals / 2nd / 33rd pick / 2019
,Gabriel Murphy,24.0,OLB,2,0.0,247.0,6-2,"North Texas,UCLA",10/13/2000,Rook,0.0,
34.0,Nick Muse,26.0,TE,4,0.0,252.0,6-5,"William & Mary,South Carolina",11/25/1998,2,0.0,Minnesota Vikings / 7th / 227th pick / 2022
83.0,Jalen Nailor,25.0,WR,17,7.0,190.0,5-11,Michigan St.,3/2/1999,2,4.0,Minnesota Vikings / 6th / 191st pick / 2022
75.0,Brian O'Neill,29.0,RT,17,17.0,310.0,6-7,Pittsburgh,9/15/1995,6,12.0,Minnesota Vikings / 2nd / 62nd pick / 2018
84.0,Josh Oliver,27.0,TE,15,12.0,259.0,6-5,San Jose St.,3/21/1997,5,2.0,Jacksonville Jaguars / 3rd / 69th pick / 2019
0.0,Ivan Pace,24.0,LILB,11,10.0,231.0,5-10,"Miami (OH),Cincinnati",12/16/2000,1,6.0,
97.0,Harrison Phillips,28.0,NT,17,17.0,307.0,6-3,Stanford,1/25/1996,6,8.0,Buffalo Bills / 3rd / 96th pick / 2018
4.0,Brandon Powell,29.0,WR,17,1.0,181.0,5-8,Florida,9/12/1995,6,1.0,
76.0,David Quessenberry,34.0,T,17,0.0,306.0,6-5,San Jose St.,8/24/1990,7,1.0,Houston Texans / 6th / 176th pick / 2013
61.0,Jalen Redmond,25.0,DL,13,2.0,291.0,6-3,Oklahoma,3/12/1999,1,2.0,
16.0,Will Reichard,23.0,K,13,0.0,187.0,6-1,Alabama,1/9/2001,Rook,2.0,Minnesota Vikings / 6th / 203rd pick / 2024
98.0,Bo Richter,24.0,OLB,14,0.0,248.0,6-1,Air Force,8/13/2000,Rook,1.0,
66.0,Dalton Risner,29.0,G,10,8.0,312.0,6-5,Kansas St.,7/13/1995,5,4.0,Denver Broncos / 2nd / 41st pick / 2019
,Cam Robinson,29.0,LT,10,10.0,335.0,6-6,Alabama,10/9/1995,7,5.0,Jacksonville Jaguars / 2nd / 34th pick / 2017
50.0,Levi Drake Rodriguez,24.0,DL,2,0.0,290.0,6-2,"Southwestern Assemblies of God,Texas A&M-Commerce",8/4/2000,Rook,0.0,Minnesota Vikings / 7th / 232nd pick / 2024
,John Parker Romo,27.0,K,4,0.0,190.0,5-11,"Central Arkansas,Tulsa,Virginia Tech",8/27/1997,1,1.0,
78.0,Walter Rouse,23.0,T,1,0.0,313.0,6-6,"Stanford,Oklahoma",3/9/2001,Rook,0.0,Minnesota Vikings / 6th / 177th pick / 2024
11.0,Trent Sherfield,28.0,WR,17,1.0,205.0,6-1,Vanderbilt,2/25/1996,6,1.0,
22.0,Harrison Smith,35.0,SS,16,16.0,211.0,6-2,Notre Dame,2/2/1989,12,7.0,Minnesota Vikings / 1st / 29th pick / 2012
94.0,Taki Taimani,25.0,DL,7,0.0,309.0,6-1,"Washington,Oregon",10/6/1999,Rook,1.0,
99.0,Jerry Tillery,28.0,LDE,17,11.0,295.0,6-6,Notre Dame,10/8/1996,5,6.0,Los Angeles Chargers / 1st / 28th pick / 2019
,Robert Tonyan,30.0,TE,5,0.0,240.0,6-5,Indiana St.,4/30/1994,6,0.0,
15.0,Dallas Turner,21.0,OLB,16,0.0,247.0,6-3,Alabama,2/2/2003,Rook,2.0,Minnesota Vikings / 1st / 17th pick / 2024
43.0,Andrew Van Ginkel,29.0,RLB,17,17.0,242.0,6-4,Wisconsin,7/1/1995,5,16.0,Miami Dolphins / 5th / 151st pick / 2019
20.0,Jay Ward,24.0,S,16,0.0,188.0,6-1,LSU,7/13/2000,1,1.0,Minnesota Vikings / 4th / 134th pick / 2023
52.0,Jihad Ward,30.0,OLB,17,2.0,285.0,6-5,Illinois,5/11/1994,8,2.0,Oakland Raiders / 2nd / 44th pick / 2016
92.0,Jonah Williams,29.0,DL,1,0.0,275.0,6-5,Weber St.,8/17/1995,3,0.0,
25.0,Nahshon Wright,26.0,CB,1,0.0,199.0,6-4,"Laney,Oregon St.",9/23/1998,3,0.0,Dallas Cowboys / 3rd / 99th pick / 2021
17.0,Ryan Wright,24.0,P,17,0.0,245.0,6-3,Tulane,6/1/2000,2,2.0,
,Team Total,27.3,,17,,242.4,6-2.0,,,4.2,,
