No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
18.0,Tay Martin,27.0,WR,1,0.0,186.0,6-3,"Washington St.,Oklahoma St.",12/14/1997,2,0.0,
88.0,David Martin-Robinson,25.0,TE,5,2.0,247.0,6-3,Temple,12/26/1999,Rook,0.0,
21.0,Roger McCreary,24.0,CB,15,7.0,190.0,5-11,Auburn,2/10/2000,2,3.0,Tennessee Titans / 2nd / 35th pick / 2022
42.0,Raekwon McMillan,29.0,LB,2,0.0,250.0,6-2,Ohio St.,11/17/1995,6,0.0,Miami Dolphins / 2nd / 54th pick / 2017
42.0,Caleb Murphy,25.0,OLB,2,0.0,254.0,6-3,"Grand Valley St.,Ferris St.",12/15/1999,1,0.0,
56.0,Kenneth Murray,26.0,LILB,14,14.0,241.0,6-2,Oklahoma,11/16/1998,4,6.0,Los Angeles Chargers / 1st / 23rd pick / 2020
7.0,Brayden Narveson,25.0,K,1,0.0,215.0,6-0,"Iowa St.,Western Kentucky,North Carolina St.",9/28/1999,Rook,0.0,
89.0,Thomas Odukoya,27.0,TE,2,0.0,253.0,6-6,"West Hills-Coalinga,Garden City (KS),Eastern Michigan",5/5/1997,1,0.0,
61.0,John Ojukwu,25.0,OL,11,4.0,309.0,6-5,Boise St.,1/9/1999,1,2.0,
85.0,Chigoziem Okonkwo,25.0,TE,17,11.0,238.0,6-3,Maryland,9/8/1999,2,4.0,Tennessee Titans / 4th / 143rd pick / 2022
80.0,Bryce Oliver,24.0,WR,10,1.0,214.0,6-1,"Kentucky,Youngstown St.",5/19/2000,Rook,1.0,
33.0,Gervarrius Owens,25.0,S,2,0.0,200.0,6-0,"NE Oklahoma A&M,Houston",10/14/1999,1,0.0,New York Giants / 7th / 254th pick / 2023
78.0,Nicholas Petit-Frere,25.0,RT,15,10.0,316.0,6-5,Ohio St.,9/15/1999,2,4.0,Tennessee Titans / 3rd / 69th pick / 2022
20.0,Tony Pollard,27.0,RB,16,16.0,209.0,6-0,Memphis,4/30/1997,5,7.0,Dallas Cowboys / 4th / 128th pick / 2019
68.0,Isaiah Prince,27.0,T,1,0.0,305.0,6-7,Ohio St.,7/29/1997,5,0.0,Miami Dolphins / 6th / 202nd pick / 2019
75.0,Dillon Radunz,26.0,RG,15,15.0,301.0,6-6,North Dakota St.,3/28/1998,3,5.0,Tennessee Titans / 2nd / 53rd pick / 2021
41.0,Otis Reese,26.0,LB,13,2.0,214.0,6-3,"Georgia,Mississippi",7/2/1998,1,2.0,
0.0,Calvin Ridley,30.0,WR,17,14.0,190.0,6-1,Alabama,12/20/1994,6,8.0,Atlanta Falcons / 1st / 26th pick / 2018
11.0,Mason Rudolph,29.0,QB,8,5.0,235.0,6-5,Oklahoma St.,7/17/1995,5,3.0,Pittsburgh Steelers / 3rd / 76th pick / 2018
76.0,Andrew Rupcich,25.0,OL,7,0.0,318.0,6-6,Culver-Stockton,4/1/1999,1,0.0,
98.0,Jeffery Simmons,27.0,DT,16,16.0,305.0,6-4,Mississippi St.,7/28/1997,5,11.0,Tennessee Titans / 1st / 19th pick / 2019
77.0,Peter Skoronski,23.0,LG,17,17.0,313.0,6-4,Northwestern,7/31/2001,1,6.0,Tennessee Titans / 1st / 11th pick / 2023
38.0,L'Jarius Sneed,27.0,CB,5,5.0,192.0,6-1,Louisiana Tech,1/21/1997,4,2.0,Kansas City Chiefs / 4th / 138th pick / 2020
2.0,Tyjae Spears,23.0,RB,12,1.0,195.0,5-11,Tulane,6/15/2001,1,3.0,Tennessee Titans / 3rd / 81st pick / 2023
4.0,Ryan Stonehouse,25.0,P,17,0.0,200.0,5-10,Colorado St.,5/11/1999,2,4.0,
93.0,T'Vondre Sweat,23.0,NT,17,16.0,366.0,6-4,Texas,7/11/2001,Rook,7.0,Tennessee Titans / 2nd / 38th pick / 2024
84.0,Nick Vannett,31.0,TE,17,10.0,257.0,6-5,Ohio St.,3/6/1993,8,1.0,Seattle Seahawks / 3rd / 94th pick / 2016
72.0,Leroy Watson,26.0,T,4,4.0,311.0,6-4,"Hutchinson (KS),Texas-San Antonio",6/10/1998,1,2.0,
15.0,Nick Westbrook-Ikhine,27.0,WR,17,9.0,211.0,6-2,Indiana,3/21/1997,4,4.0,
81.0,Josh Whyle,25.0,TE,17,4.0,248.0,6-6,Cincinnati,9/8/1999,1,2.0,Tennessee Titans / 5th / 147th pick / 2023
52.0,James Williams,21.0,LB,13,1.0,232.0,6-4,Miami (FL),2/15/2003,Rook,2.0,Tennessee Titans / 7th / 242nd pick / 2024
24.0,Julius Wood,23.0,S,9,0.0,193.0,6-1,"Blinn College (TX),East Carolina",5/2/2001,Rook,1.0,
35.0,Daryl Worley,29.0,CB,9,7.0,210.0,6-1,West Virginia,2/22/1995,8,3.0,Carolina Panthers / 3rd / 77th pick / 2016
7.0,Matthew Wright,28.0,K,2,0.0,174.0,5-11,Central Florida,3/22/1996,4,0.0,
,Team Total,26.5,,17,,244.2,6-2.4,,,3.3,,
