No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
91.0,Preston Smith,32.0,LDE,9,9.0,265.0,6-5,Mississippi St.,11/17/1992,9,4.0,Washington Redskins / 2nd / 38th pick / 2015
21.0,Eric Stokes,25.0,RCB,17,7.0,193.0,6-1,Georgia,3/1/1999,3,3.0,Green Bay Packers / 1st / 29th pick / 2021
76.0,Kadeem Telfort,26.0,T,16,0.0,322.0,6-6,"Florida,Garden City (KS),Ala-Birmingham",11/10/1998,1,1.0,
50.0,Zach Tom,25.0,RT,17,17.0,304.0,6-4,Wake Forest,3/26/1999,2,9.0,Green Bay Packers / 4th / 140th pick / 2022
24.0,Carrington Valentine,23.0,CB,15,7.0,189.0,6-0,Kentucky,9/9/2001,1,3.0,Green Bay Packers / 7th / 232nd pick / 2023
90.0,Lukas Van Ness,23.0,DL,17,0.0,272.0,6-5,Iowa,7/6/2001,1,2.0,Green Bay Packers / 1st / 13th pick / 2023
7.0,Quay Walker,24.0,LLB,13,13.0,241.0,6-4,Georgia,5/8/2000,2,6.0,Green Bay Packers / 1st / 22nd pick / 2022
63.0,Rasheed Walker,24.0,LT,17,17.0,324.0,6-6,Penn St.,2/13/2000,2,10.0,Green Bay Packers / 7th / 249th pick / 2022
9.0,Christian Watson,25.0,WR,15,15.0,208.0,6-4,North Dakota St.,5/12/1999,2,6.0,Green Bay Packers / 2nd / 34th pick / 2022
19.0,Daniel Whelan,25.0,P,17,0.0,216.0,6-5,UC Davis,2/10/1999,1,2.0,
13.0,Dontayvion Wicks,23.0,WR,17,5.0,206.0,6-1,Virginia,6/16/2001,1,4.0,Green Bay Packers / 5th / 159th pick / 2023
33.0,Evan Williams,23.0,S,13,6.0,200.0,5-11,"Fresno St.,Oregon",7/28/2001,Rook,3.0,Green Bay Packers / 4th / 111th pick / 2024
2.0,Malik Willis,25.0,QB,7,2.0,225.0,6-1,"Auburn,Liberty",5/25/1999,2,3.0,Tennessee Titans / 3rd / 86th pick / 2022
31.0,Emanuel Wilson,25.0,RB,17,0.0,226.0,5-10,"Johnson C. Smith,Fort Valley St.",5/8/1999,1,4.0,
45.0,Eric Wilson,30.0,MLB,17,12.0,230.0,6-1,Cincinnati,9/26/1994,7,6.0,
96.0,Colby Wooden,24.0,DL,13,1.0,273.0,6-4,Auburn,12/21/2000,1,1.0,Green Bay Packers / 4th / 116th pick / 2023
95.0,Devonte Wyatt,26.0,DL,14,0.0,304.0,6-3,"Hutchinson (KS),Georgia",3/31/1998,2,2.0,Green Bay Packers / 1st / 28th pick / 2022
,Team Total,25.3,,17,,244.7,6-2.5,,,2.4,,
