No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
26.0,Ty Johnson,27,RB,17,1.0,210.0,5-10,Maryland,9/17/1997,5,5.0,Detroit Lions / 6th / 186th pick / 2019
59.0,Kingsley Jonathan,26,DE,1,0.0,260.0,6-4,Syracuse,4/28/1998,2,0.0,
92.0,DaQuan Jones,33,RDT,16,16.0,320.0,6-4,Penn St.,12/17/1991,10,8.0,Tennessee Titans / 4th / 112th pick / 2014
86.0,Dalton Kincaid,25,TE,13,9.0,240.0,6-4,"San Diego,Utah",10/18/1999,1,5.0,Buffalo Bills / 1st / 25th pick / 2023
88.0,Dawson Knox,28,TE,16,13.0,254.0,6-4,Mississippi,11/14/1996,5,4.0,Buffalo Bills / 3rd / 96th pick / 2019
39.0,Cameron Lewis,27,DB,17,6.0,183.0,5-9,Buffalo,4/13/1997,4,3.0,
93.0,Zion Logue,23,DT,2,0.0,314.0,6-6,Georgia,7/13/2001,Rook,0.0,Atlanta Falcons / 6th / 197th pick / 2024
8.0,Sam Martin,34,P,17,0.0,205.0,6-1,Appalachian St.,2/27/1990,11,2.0,Detroit Lions / 5th / 165th pick / 2013
66.0,Connor McGovern,27,C,16,16.0,318.0,6-5,Penn St.,11/3/1997,4,11.0,Dallas Cowboys / 3rd / 90th pick / 2019
58.0,Matt Milano,30,LB,4,4.0,223.0,6-0,Boston Col.,7/28/1994,7,2.0,Buffalo Bills / 5th / 163rd pick / 2017
40.0,Von Miller,35,LB,13,0.0,245.0,6-3,Texas A&M,3/26/1989,13,1.0,Denver Broncos / 1st / 2nd pick / 2011
85.0,Quintin Morris,25,TE,16,3.0,243.0,6-2,Bowling Green,1/21/1999,2,0.0,
,Nicholas Morrow,29,LB,11,0.0,216.0,6-0,Greenville,7/10/1995,7,1.0,
91.0,Ed Oliver,27,LDT,14,14.0,287.0,6-1,Houston,12/12/1997,5,7.0,Buffalo Bills / 1st / 9th pick / 2019
,Jordan Phillips,32,DT,7,0.0,330.0,6-6,Oklahoma,9/21/1992,9,1.0,Miami Dolphins / 2nd / 52nd pick / 2015
9.0,Taylor Rapp,27,FS,14,14.0,208.0,6-0,Washington,12/22/1997,5,5.0,Los Angeles Rams / 2nd / 61st pick / 2019
50.0,Gregory Rousseau,24,RDE,16,16.0,266.0,6-6,Miami (FL),4/5/2000,3,8.0,Buffalo Bills / 1st / 30th pick / 2021
1.0,Curtis Samuel,28,WR,14,2.0,195.0,5-11,Ohio St.,8/11/1996,7,3.0,Carolina Panthers / 2nd / 40th pick / 2017
10.0,Khalil Shakir,24,WR,15,9.0,190.0,6-0,Boise St.,2/3/2000,2,10.0,Buffalo Bills / 5th / 148th pick / 2022
80.0,Tyrell Shavers,25,WR,3,0.0,211.0,6-4,"Alabama,Mississippi St.,San Diego St.",8/18/1999,1,1.0,
94.0,Dawuane Smoot,29,DE,11,4.0,275.0,6-3,Illinois,3/2/1995,7,2.0,Jacksonville Jaguars / 3rd / 68th pick / 2017
56.0,Javon Solomon,23,DE,14,0.0,247.0,6-1,Troy,1/17/2001,Rook,2.0,Buffalo Bills / 5th / 168th pick / 2024
54.0,Baylon Spector,26,LB,11,4.0,233.0,6-0,Clemson,10/20/1998,2,3.0,Buffalo Bills / 7th / 231st pick / 2022
99.0,Casey Toohill,28,DE,14,1.0,250.0,6-5,Stanford,8/21/1996,4,2.0,Philadelphia Eagles / 7th / 233rd pick / 2020
64.0,O'Cyrus Torrence,24,RG,17,16.0,347.0,6-5,"Louisiana,Florida",1/20/2000,1,8.0,Buffalo Bills / 2nd / 59th pick / 2023
11.0,Mitchell Trubisky,30,QB,9,0.0,222.0,6-3,North Carolina,8/20/1994,7,1.0,Chicago Bears / 1st / 2nd pick / 2017
48.0,Edefuan Ulofoshio,24,LB,4,1.0,239.0,6-1,Washington,1/23/2000,Rook,1.0,Buffalo Bills / 5th / 160th pick / 2024
15.0,Marquez Valdes-Scantling,30,WR,6,0.0,206.0,6-4,"North Carolina St.,South Florida",10/10/1994,6,0.0,Green Bay Packers / 5th / 174th pick / 2018
74.0,Ryan Van Demark,26,T,14,2.0,307.0,6-6,Connecticut,3/22/1998,1,2.0,
62.0,Sedrick Van Pran-Granger,23,OL,16,1.0,310.0,6-4,Georgia,10/23/2001,Rook,2.0,Buffalo Bills / 5th / 141st pick / 2024
89.0,Jalen Virgil,26,WR,7,0.0,210.0,6-1,Appalachian St.,7/13/1998,2,0.0,
14.0,Mike White,29,QB,1,0.0,220.0,6-5,"South Florida,Western Kentucky",3/25/1995,3,0.0,Dallas Cowboys / 5th / 171st pick / 2018
42.0,Dorian Williams,23,RLB,17,11.0,230.0,6-2,Tulane,6/8/2001,1,6.0,Buffalo Bills / 3rd / 91st pick / 2023
,Team Total,27,,17,,246.9,6-2.4,,,3.9,,
