No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
43.0,Jamie Sheriff,24.0,DE,1,0.0,254.0,6-1,"Mississippi Gulf Coast CC,South Alabama",8/18/2000,Rook,0.0,
97.0,T.J. Smith,27.0,DT,3,0.0,300.0,6-3,Arkansas,4/19/1997,3,0.0,
26.0,Chau Smith-Wade,22.0,CB,14,4.0,176.0,5-11,Washington St.,9/17/2002,Rook,2.0,Carolina Panthers / 5th / 157th pick / 2024
,Stephen Sullivan,28.0,TE,1,0.0,245.0,6-5,LSU,11/28/1996,4,0.0,Seattle Seahawks / 7th / 251st pick / 2020
19.0,Adam Thielen,34.0,WR,10,10.0,195.0,6-2,Minnesota St.,8/22/1990,10,6.0,
80.0,Ian Thomas,28.0,TE,5,2.0,253.0,6-3,Indiana,6/6/1996,6,0.0,Carolina Panthers / 4th / 101st pick / 2018
13.0,Deven Thompkins,25.0,WR,7,0.0,155.0,5-8,Utah St.,12/23/1999,2,0.0,
54.0,Shaq Thompson,30.0,LB,4,4.0,230.0,6-0,Washington,4/21/1994,9,1.0,Carolina Panthers / 1st / 25th pick / 2015
91.0,Nick Thurman,29.0,DT,9,4.0,305.0,6-4,Houston,6/12/1995,4,2.0,
82.0,Tommy Tremble,24.0,TE,12,11.0,250.0,6-4,Notre Dame,6/2/2000,3,2.0,Carolina Panthers / 3rd / 83rd pick / 2021
99.0,Shy Tuttle,29.0,NT,15,15.0,300.0,6-3,Tennessee,10/20/1995,5,5.0,
56.0,Trevin Wallace,21.0,LILB,13,8.0,244.0,6-1,Kentucky,2/22/2003,Rook,3.0,Carolina Panthers / 3rd / 72nd pick / 2024
73.0,Brandon Walton,26.0,OT,1,0.0,300.0,6-5,Florida Atlantic,3/18/1998,2,0.0,
75.0,DeShawn Williams,32.0,DT,12,1.0,295.0,6-1,Clemson,12/29/1992,8,1.0,
41.0,Jacoby Windmon,23.0,LB,8,2.0,250.0,6-2,"UNLV,Michigan St.",8/20/2001,Rook,1.0,
98.0,D.J. Wonnum,27.0,LOLB,8,8.0,258.0,6-5,South Carolina,10/31/1997,4,3.0,Minnesota Vikings / 4th / 117th pick / 2020
25.0,Xavier Woods,29.0,FS,17,17.0,200.0,5-11,Louisiana Tech,7/26/1995,7,5.0,Dallas Cowboys / 6th / 191st pick / 2017
,Chandler Wooten,25.0,LB,5,2.0,230.0,6-3,Auburn,4/25/1999,2,1.0,
28.0,Russ Yeast,25.0,S,2,0.0,195.0,5-10,"Louisville,Kansas St.",5/8/1999,2,0.0,Los Angeles Rams / 7th / 253rd pick / 2022
9.0,Bryce Young,23.0,QB,14,12.0,204.0,5-10,Alabama,7/25/2001,1,8.0,Carolina Panthers / 1st / 1st pick / 2023
62.0,Chandler Zavala,25.0,G,17,2.0,322.0,6-3,"Fairmont St.,North Carolina St.",4/2/1999,1,2.0,Carolina Panthers / 4th / 114th pick / 2023
,Team Total,26.9,,17,,244.6,6-2.2,,,3.8,,
