No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
64.0,Jonathan Ford,25.0,DL,4,0.0,346.0,6-5,Auburn,9/29/1999,1,0.0,Green Bay Packers / 7th / 234th pick / 2022
63.0,Chris Glaser,25.0,OL,3,0.0,308.0,6-4,Virginia,10/1/1999,1,0.0,
6.0,Kyler Gordon,25.0,DB,15,13.0,200.0,5-11,Washington,12/17/1999,2,5.0,Chicago Bears / 2nd / 39th pick / 2022
92.0,Daniel Hardy,26.0,DL,17,0.0,255.0,6-2,Montana St.,12/15/1998,2,1.0,Los Angeles Rams / 7th / 235th pick / 2022
24.0,Khalil Herbert,26.0,RB,6,0.0,212.0,5-9,"Kansas,Virginia Tech",4/21/1998,3,0.0,Chicago Bears / 6th / 217th pick / 2021
22.0,Elijah Hicks,25.0,FS,12,7.0,204.0,5-11,California,10/16/1999,2,3.0,Chicago Bears / 7th / 254th pick / 2022
20.0,Travis Homer,26.0,RB,10,0.0,211.0,5-10,Miami (FL),8/7/1998,5,0.0,Seattle Seahawks / 6th / 204th pick / 2019
76.0,Teven Jenkins,26.0,LT,14,14.0,321.0,6-6,Oklahoma St.,3/3/1998,3,5.0,Chicago Bears / 2nd / 39th pick / 2021
80.0,Collin Johnson,27.0,WR,9,0.0,220.0,6-5,Texas,9/23/1997,4,0.0,Jacksonville Jaguars / 5th / 165th pick / 2020
1.0,Jaylon Johnson,25.0,RCB,17,17.0,195.0,6-0,Utah,4/19/1999,4,8.0,Chicago Bears / 2nd / 50th pick / 2020
23.0,Roschon Johnson,23.0,RB,14,0.0,227.0,6-0,Texas,1/31/2001,1,2.0,Chicago Bears / 4th / 115th pick / 2023
70.0,Braxton Jones,25.0,LT,12,12.0,303.0,6-5,Southern Utah,3/27/1999,2,4.0,Chicago Bears / 5th / 168th pick / 2022
50.0,Carl Jones,23.0,LB,1,0.0,223.0,6-0,UCLA,8/8/2001,Rook,0.0,
21.0,Jaylon Jones,27.0,DB,8,1.0,190.0,5-11,Mississippi,10/14/1997,2,1.0,
12.0,Velus Jones Jr.,27.0,WR,1,0.0,200.0,6-0,"USC,Tennessee",5/11/1997,2,0.0,Chicago Bears / 3rd / 71st pick / 2022
85.0,Cole Kmet,25.0,TE,17,16.0,257.0,6-6,Notre Dame,3/10/1999,4,4.0,Chicago Bears / 2nd / 43rd pick / 2020
68.0,Doug Kramer,26.0,OL,16,0.0,300.0,6-2,Illinois,6/4/1998,1,1.0,Chicago Bears / 6th / 207th pick / 2022
84.0,Marcedes Lewis,40.0,TE,17,4.0,267.0,6-6,UCLA,5/19/1984,18,0.0,Jacksonville Jaguars / 1st / 28th pick / 2006
55.0,Jacob Martin,29.0,DL,11,0.0,242.0,6-2,Temple,12/11/1995,6,1.0,Seattle Seahawks / 6th / 186th pick / 2018
2.0,D.J. Moore,27.0,WR,17,17.0,213.0,6-0,Maryland,4/14/1997,6,9.0,Carolina Panthers / 1st / 24th pick / 2018
30.0,Tarvarius Moore,28.0,S,11,0.0,200.0,6-2,Southern Miss,8/16/1996,6,1.0,San Francisco 49ers / 3rd / 95th pick / 2018
60.0,Bill Murray,27.0,OL,3,0.0,321.0,6-3,William & Mary,7/3/1997,2,0.0,
15.0,Rome Odunze,22.0,WR,17,12.0,214.0,6-3,Washington,6/3/2002,Rook,6.0,Chicago Bears / 1st / 9th pick / 2024
45.0,Amen Ogbongbemiga,26.0,LB,17,0.0,226.0,6-1,Oklahoma St.,9/4/1998,3,1.0,
36.0,Jonathan Owens,29.0,S,17,5.0,204.0,5-11,Missouri Western St.,7/22/1995,5,3.0,
96.0,Zacch Pickens,24.0,DL,9,3.0,303.0,6-4,South Carolina,3/6/2000,1,2.0,Chicago Bears / 3rd / 64th pick / 2023
79.0,Matt Pryor,30.0,RG,17,15.0,332.0,6-7,TCU,12/16/1994,5,6.0,Philadelphia Eagles / 6th / 206th pick / 2018
90.0,Dominique Robinson,26.0,DL,6,1.0,275.0,6-5,Miami (OH),7/2/1998,2,1.0,Chicago Bears / 5th / 174th pick / 2022
57.0,Jack Sanborn,24.0,LB,17,3.0,234.0,6-2,Wisconsin,7/29/2000,2,3.0,
8.0,Cairo Santos,33.0,K,17,0.0,173.0,5-8,Tulane,11/12/1991,10,4.0,
10.0,Tyler Scott,23.0,WR,11,0.0,182.0,5-10,Cincinnati,10/12/2001,1,0.0,Chicago Bears / 4th / 133rd pick / 2023
44.0,Noah Sewell,22.0,LB,9,0.0,246.0,6-1,Oregon,4/26/2002,1,1.0,Chicago Bears / 5th / 148th pick / 2023
65.0,Coleman Shelton,29.0,C,17,17.0,285.0,6-5,Washington,7/28/1995,5,6.0,
32.0,Terell Smith,25.0,DB,14,2.0,204.0,6-0,Minnesota,7/27/1999,1,2.0,Chicago Bears / 5th / 165th pick / 2023
38.0,Ameer Speed,25.0,CB,2,0.0,215.0,6-3,"Georgia,Michigan St.",10/11/1999,1,0.0,New England Patriots / 6th / 214th pick / 2023
29.0,Tyrique Stevenson,24.0,LCB,16,14.0,212.0,6-0,"Georgia,Miami (FL)",5/26/2000,1,6.0,Chicago Bears / 2nd / 56th pick / 2023
27.0,Reddy Steward,23.0,CB,1,0.0,178.0,5-11,Troy,5/4/2001,Rook,0.0,
98.0,Montez Sweat,28.0,LDE,16,16.0,270.0,6-6,"Michigan St.,Copiah-Lincoln CC,Mississippi St.",9/4/1996,5,8.0,Washington Redskins / 1st / 26th pick / 2019
4.0,D'Andre Swift,25.0,RB,17,17.0,204.0,5-8,Georgia,1/14/1999,4,8.0,Detroit Lions / 2nd / 35th pick / 2020
52.0,Darrell Taylor,27.0,DL,16,0.0,255.0,6-4,Tennessee,3/24/1997,3,2.0,Seattle Seahawks / 2nd / 48th pick / 2020
19.0,Tory Taylor,27.0,P,17,0.0,225.0,6-4,Iowa,7/10/1997,Rook,4.0,Chicago Bears / 4th / 122nd pick / 2024
95.0,DeMarcus Walker,30.0,RDE,17,17.0,280.0,6-4,Florida St.,9/30/1994,7,8.0,Denver Broncos / 2nd / 51st pick / 2017
18.0,Caleb Williams,23.0,QB,17,17.0,226.0,6-1,"Oklahoma,USC",11/18/2001,Rook,12.0,Chicago Bears / 1st / 1st pick / 2024
91.0,Chris Williams,26.0,DT,17,1.0,298.0,6-2,Wagner,6/16/1998,3,2.0,
58.0,Darnell Wright,23.0,RT,16,16.0,325.0,6-5,Tennessee,8/10/2001,1,6.0,Chicago Bears / 1st / 10th pick / 2023
,Team Total,26.5,,17,,248.1,6-2.0,,,3.5,,
