No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
84.0,Robbie Chosen,31.0,WR,2,0.0,185.0,6-3,Temple,5/9/1993,8,0.0,
80.0,Tanner Conner,26.0,TE,8,1.0,237.0,6-3,Idaho St.,3/20/1998,2,0.0,
66.0,Lester Cotton,28.0,OL,11,0.0,330.0,6-4,Alabama,2/20/1996,5,1.0,
85.0,River Cracraft,30.0,WR,8,0.0,198.0,6-0,Washington St.,11/1/1994,6,1.0,
98.0,Matt Dickerson,29.0,DE,4,0.0,300.0,6-5,UCLA,11/9/1995,6,0.0,
,Tyrel Dodson,26.0,LB,8,3.0,237.0,6-0,Texas A&M,6/25/1998,4,3.0,
88.0,Grant Dubose,23.0,WR,3,0.0,201.0,6-2,"Miles,Charlotte",6/20/2001,1,0.0,Green Bay Packers / 7th / 256th pick / 2023
36.0,Storm Duck,24.0,CB,14,3.0,195.0,6-0,"North Carolina,Louisville",12/15/2000,Rook,2.0,
74.0,Liam Eichenberg,26.0,RG,17,14.0,300.0,6-6,Notre Dame,1/19/1998,3,6.0,Miami Dolphins / 2nd / 42nd pick / 2021
82.0,D'Wayne Eskridge,27.0,WR,6,0.0,190.0,5-9,Western Michigan,3/23/1997,3,0.0,Seattle Seahawks / 2nd / 56th pick / 2021
84.0,Erik Ezukanma,24.0,WR,2,0.0,210.0,6-2,Texas Tech,1/25/2000,2,0.0,Miami Dolphins / 4th / 125th pick / 2022
97.0,Neil Farrell,26.0,DT,7,0.0,325.0,6-4,LSU,9/9/1998,2,1.0,Las Vegas Raiders / 4th / 126th pick / 2022
48.0,Blake Ferguson,27.0,LS,5,0.0,230.0,6-3,LSU,4/21/1997,4,0.0,Miami Dolphins / 6th / 185th pick / 2020
29.0,Kendall Fuller,29.0,RCB,11,11.0,198.0,5-11,Virginia Tech,2/13/1995,8,5.0,Washington Redskins / 3rd / 84th pick / 2016
53.0,Cameron Goode,26.0,LB,3,0.0,245.0,6-3,California,4/15/1998,1,0.0,Miami Dolphins / 7th / 224th pick / 2022
90.0,Da'Shawn Hand,29.0,DT,17,2.0,302.0,6-3,Alabama,11/14/1995,6,3.0,Detroit Lions / 4th / 114th pick / 2018
78.0,Ryan Hayes,24.0,T,1,0.0,303.0,6-6,Michigan,2/28/2000,1,0.0,Miami Dolphins / 7th / 238th pick / 2023
89.0,Julian Hill,24.0,TE,16,11.0,251.0,6-4,Campbell,7/9/2000,1,1.0,
10.0,Tyreek Hill,30.0,WR,17,17.0,191.0,5-10,"Garden City (KS),Oklahoma St.,West Alabama",3/1/1994,8,9.0,Kansas City Chiefs / 5th / 165th pick / 2016
8.0,Jevon Holland,24.0,SS,15,15.0,207.0,6-1,Oregon,3/3/2000,3,6.0,Miami Dolphins / 2nd / 36th pick / 2021
18.0,Tyler Huntley,26.0,QB,5,5.0,205.0,6-1,Utah,2/3/1998,4,3.0,
30.0,Alec Ingold,28.0,FB,15,10.0,232.0,6-1,Wisconsin,7/9/1996,5,1.0,
73.0,Austin Jackson,25.0,RT,8,8.0,310.0,6-5,USC,8/11/1999,4,3.0,Miami Dolphins / 1st / 18th pick / 2020
95.0,Benito Jones,27.0,RDE,17,15.0,335.0,6-1,Mississippi,11/27/1997,4,7.0,
65.0,Robert Jones,25.0,LG,17,17.0,322.0,6-4,"Highland (KS),Middle Tenn. St.",1/28/1999,3,7.0,
50.0,Mohamed Kamara,25.0,LB,5,0.0,253.0,6-1,Colorado St.,5/29/1999,Rook,0.0,Miami Dolphins / 5th / 158th pick / 2024
4.0,Kader Kohou,26.0,CB,15,9.0,197.0,5-10,Texas A&M-Commerce,11/29/1998,2,5.0,
70.0,Kendall Lamm,32.0,T,15,7.0,305.0,6-6,Appalachian St.,6/5/1992,9,4.0,
11.0,David Long,28.0,LILB,8,6.0,225.0,5-11,West Virginia,10/12/1996,5,3.0,Tennessee Titans / 6th / 188th pick / 2019
26.0,Marcus Maye,31.0,S,11,3.0,207.0,6-0,Florida,3/9/1993,7,2.0,New York Jets / 2nd / 39th pick / 2017
32.0,Patrick McMorris,23.0,S,6,0.0,206.0,6-0,"San Diego St.,California",10/18/2001,Rook,0.0,Miami Dolphins / 6th / 198th pick / 2024
47.0,Jake McQuaide,37.0,LS,3,0.0,247.0,6-2,Ohio St.,12/7/1987,13,0.0,
31.0,Raheem Mostert,32.0,RB,13,1.0,212.0,5-10,Purdue,4/9/1992,9,3.0,
33.0,Siran Neal,30.0,CB,17,0.0,206.0,6-0,Jacksonville St.,8/4/1994,6,1.0,Buffalo Bills / 5th / 154th pick / 2018
40.0,Nik Needham,28.0,CB,2,0.0,196.0,6-1,Texas-El Paso,11/4/1996,5,0.0,
91.0,Emmanuel Ogbah,31.0,LB,16,16.0,275.0,6-4,Oklahoma St.,11/6/1993,8,9.0,Cleveland Browns / 2nd / 32nd pick / 2016
,Matt Overton,39.0,LS,3,0.0,254.0,6-1,Western Washington,7/6/1985,12,0.0,
52.0,Patrick Paul,23.0,OT,17,3.0,326.0,6-7,Houston,11/1/2001,Rook,2.0,Miami Dolphins / 2nd / 55th pick / 2024
15.0,Jaelan Phillips,25.0,LB,4,3.0,263.0,6-5,"UCLA,Miami (FL)",5/28/1999,3,2.0,Miami Dolphins / 1st / 18th pick / 2021
96.0,Brandon Pili,25.0,DT,8,0.0,334.0,6-3,USC,4/2/1999,1,1.0,
21.0,Jordan Poyer,33.0,FS,16,16.0,191.0,6-0,Oregon St.,4/25/1991,11,7.0,Philadelphia Eagles / 7th / 218th pick / 2013
5.0,Jalen Ramsey,30.0,LCB,17,17.0,211.0,6-1,Florida St.,10/24/1994,8,8.0,Jacksonville Jaguars / 1st / 5th pick / 2016
45.0,Duke Riley,30.0,LB,17,2.0,227.0,6-1,LSU,8/9/1994,7,2.0,Atlanta Falcons / 3rd / 75th pick / 2017
44.0,Chop Robinson,21.0,LB,17,1.0,254.0,6-3,"Maryland,Penn St.",1/2/2003,Rook,2.0,Miami Dolphins / 1st / 21st pick / 2024
7.0,Jason Sanders,29.0,K,17,0.0,195.0,5-11,New Mexico,11/16/1995,6,5.0,Miami Dolphins / 7th / 229th pick / 2018
92.0,Zach Sieler,29.0,LDE,15,15.0,300.0,6-6,Ferris St.,9/7/1995,6,9.0,Baltimore Ravens / 7th / 238th pick / 2018
24.0,Cam Smith,24.0,CB,6,0.0,186.0,6-1,South Carolina,12/21/2000,1,0.0,Miami Dolphins / 2nd / 51st pick / 2023
9.0,Jonnu Smith,29.0,TE,17,6.0,248.0,6-3,Florida International,8/22/1995,7,8.0,Tennessee Titans / 3rd / 100th pick / 2017
81.0,Durham Smythe,29.0,TE,17,4.0,248.0,6-5,Notre Dame,8/9/1995,6,0.0,Miami Dolphins / 4th / 123rd pick / 2018
,Jack Stoll,26.0,TE,4,0.0,247.0,6-4,Nebraska,1/28/1998,3,0.0,
1.0,Tua Tagovailoa,26.0,QB,11,11.0,225.0,6-1,Alabama,3/2/1998,4,9.0,Miami Dolphins / 1st / 5th pick / 2020
19.0,Skylar Thompson,27.0,QB,3,1.0,219.0,6-2,Kansas St.,6/4/1997,2,1.0,Miami Dolphins / 7th / 247th pick / 2022
41.0,Channing Tindall,24.0,LB,11,0.0,236.0,6-2,Georgia,3/28/2000,2,1.0,Miami Dolphins / 3rd / 102nd pick / 2022
46.0,Zach Triner,33.0,LS,3,0.0,245.0,6-2,Assumption,1/30/1991,5,0.0,
17.0,Jaylen Waddle,26.0,WR,15,15.0,185.0,5-10,Alabama,11/25/1998,3,7.0,Miami Dolphins / 1st / 6th pick / 2021
6.0,Anthony Walker,29.0,LILB,14,8.0,235.0,6-1,Northwestern,8/8/1995,7,5.0,Indianapolis Colts / 5th / 161st pick / 2017
83.0,Malik Washington,23.0,WR,14,3.0,195.0,5-8,"Northwestern,Virginia",1/4/2001,Rook,2.0,Miami Dolphins / 6th / 184th pick / 2024
23.0,Jeff Wilson,29.0,RB,9,0.0,205.0,6-0,North Texas,11/16/1995,6,1.0,
25.0,Jaylen Wright,21.0,RB,15,1.0,208.0,5-10,Tennessee,4/1/2003,Rook,2.0,Miami Dolphins / 4th / 120th pick / 2024
77.0,Isaiah Wynn,29.0,OL,6,3.0,305.0,6-2,Georgia,12/9/1995,5,1.0,New England Patriots / 1st / 23rd pick / 2018
,Team Total,27.7,,17,,241.9,6-1.8,,,4.6,,
