Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Chandler Brewer,T,57,100%,0,0%,3,9%,0,Rams,9.0,2022,134
Bobby Evans,G,57,100%,0,0%,3,9%,0,Rams,9.0,2022,134
Rob Havenstein,T,57,100%,0,0%,3,9%,0,Rams,9.0,2022,134
Matthew Stafford,QB,57,100%,0,0%,0,0%,0,Rams,9.0,2022,134
Brian Allen,C,57,100%,0,0%,0,0%,0,Rams,9.0,2022,134
Cooper Kupp,WR,57,100%,0,0%,0,0%,0,Rams,9.0,2022,134
Alaric Jackson,T,52,91%,0,0%,3,9%,0,Rams,9.0,2022,134
Allen Robinson,WR,51,89%,0,0%,0,0%,0,Rams,9.0,2022,134
Tyler Higbee,TE,45,79%,0,0%,0,0%,0,Rams,9.0,2022,134
Ben Skowronek,WR,37,65%,0,0%,5,15%,0,Rams,9.0,2022,134
Darrell Henderson,RB,28,49%,0,0%,0,0%,0,Rams,9.0,2022,134
Van Jefferson,WR,20,35%,0,0%,0,0%,0,Rams,9.0,2022,134
Malcolm Brown,RB,16,28%,0,0%,10,30%,0,Rams,9.0,2022,134
Brycen Hopkins,TE,14,25%,0,0%,18,55%,0,Rams,9.0,2022,134
Cam Akers,RB,11,19%,0,0%,0,0%,0,Rams,9.0,2022,134
Ty Nsekhe,T,6,11%,0,0%,3,9%,0,Rams,9.0,2022,134
Brandon Powell,WR,5,9%,0,0%,17,52%,0,Rams,9.0,2022,134
Jalen Ramsey,CB,0,0%,84,100%,12,36%,0,Rams,9.0,2022,134
Bobby Wagner,LB,0,0%,84,100%,6,18%,0,Rams,9.0,2022,134
Nick Scott,SS,0,0%,84,100%,4,12%,0,Rams,9.0,2022,134
Taylor Rapp,FS,0,0%,84,100%,4,12%,0,Rams,9.0,2022,134
Troy Hill,CB,0,0%,83,99%,0,0%,0,Rams,9.0,2022,134
Aaron Donald,DT,0,0%,75,89%,0,0%,0,Rams,9.0,2022,134
Leonard Floyd,LB,0,0%,72,86%,0,0%,0,Rams,9.0,2022,134
Derion Kendrick,CB,0,0%,72,86%,0,0%,0,Rams,9.0,2022,134
Terrell Lewis,LB,0,0%,54,64%,0,0%,0,Rams,9.0,2022,134
Greg Gaines,NT,0,0%,50,60%,0,0%,0,Rams,9.0,2022,134
Ernest Jones,LB,0,0%,48,57%,15,45%,0,Rams,9.0,2022,134
A'Shawn Robinson,DT,0,0%,46,55%,6,18%,0,Rams,9.0,2022,134
Justin Hollins,LB,0,0%,39,46%,0,0%,0,Rams,9.0,2022,134
David Long,CB,0,0%,28,33%,1,3%,0,Rams,9.0,2022,134
Marquise Copeland,DT,0,0%,21,25%,6,18%,0,Rams,9.0,2022,134
Michael Hoecht,DT,0,0%,0,0%,33,100%,0,Rams,9.0,2022,134
Jake Gervase,LB,0,0%,0,0%,30,91%,0,Rams,9.0,2022,134
Christian Rozeboom,LB,0,0%,0,0%,30,91%,0,Rams,9.0,2022,134
Travin Howard,LB,0,0%,0,0%,24,73%,0,Rams,9.0,2022,134
Russ Yeast,FS,0,0%,0,0%,23,70%,0,Rams,9.0,2022,134
Cobie Durant,CB,0,0%,0,0%,22,67%,0,Rams,9.0,2022,134
Robert Rochell,CB,0,0%,0,0%,22,67%,0,Rams,9.0,2022,134
Jared Pinkney,TE,0,0%,0,0%,13,39%,0,Rams,9.0,2022,134
Matthew Orzech,LS,0,0%,0,0%,12,36%,0,Rams,9.0,2022,134
Riley Dixon,P,0,0%,0,0%,12,36%,0,Rams,9.0,2022,134
Jonah Williams,DT,0,0%,0,0%,9,27%,0,Rams,9.0,2022,134
Matt Gay,K,0,0%,0,0%,7,21%,0,Rams,9.0,2022,134
Ronnie Rivers,RB,0,0%,0,0%,4,12%,0,Rams,9.0,2022,134
Oday Aboushi,G,0,0%,0,0%,3,9%,0,Rams,9.0,2022,134
