Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Baker Mayfield,CAR,0,0,0,0,0,9.0,2022,129
P.J. Walker,CAR,0,0,0,0,0,9.0,2022,129
D'Onta Foreman,CAR,3,2,-2,0,2,9.0,2022,129
Spencer Brown,CAR,3,2,10,0,9,9.0,2022,129
Raheem Blackshear,CAR,4,4,40,0,27,9.0,2022,129
Laviska Shenault Jr.,CAR,1,0,0,0,0,9.0,2022,129
Terrace Marshall Jr.,CAR,6,3,53,1,21,9.0,2022,129
D.J. Moore,CAR,6,2,24,0,14,9.0,2022,129
Shi Smith,CAR,2,1,20,0,20,9.0,2022,129
Tommy Tremble,CAR,4,2,11,1,8,9.0,2022,129
Giovanni Ricci,CAR,1,1,8,0,8,9.0,2022,129
Joe Burrow,CIN,0,0,0,0,0,9.0,2022,129
Brandon Allen,CIN,0,0,0,0,0,9.0,2022,129
Joe Mixon,CIN,5,4,58,1,35,9.0,2022,129
Samaje Perine,CIN,2,1,3,0,3,9.0,2022,129
Trent Taylor,CIN,2,2,14,0,9,9.0,2022,129
Trenton Irwin,CIN,1,1,14,0,14,9.0,2022,129
Tee Higgins,CIN,8,7,60,0,17,9.0,2022,129
Tyler Boyd,CIN,6,5,44,0,15,9.0,2022,129
Hayden Hurst,CIN,5,5,35,0,13,9.0,2022,129
Devin Asiasi,CIN,1,0,0,0,0,9.0,2022,129
