Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Jordan Mailata,T,65,100%,0,0%,4,17%,0,Eagles,9.0,2022,124
Landon Dickerson,G,65,100%,0,0%,4,17%,0,Eagles,9.0,2022,124
Isaac Seumalo,G,65,100%,0,0%,4,17%,0,Eagles,9.0,2022,124
Jalen Hurts,QB,65,100%,0,0%,0,0%,0,Eagles,9.0,2022,124
Lane Johnson,T,65,100%,0,0%,0,0%,0,Eagles,9.0,2022,124
Jason Kelce,C,65,100%,0,0%,0,0%,0,Eagles,9.0,2022,124
Dallas Goedert,TE,59,91%,0,0%,0,0%,0,Eagles,9.0,2022,124
DeVonta Smith,WR,58,89%,0,0%,0,0%,0,Eagles,9.0,2022,124
A.J. Brown,WR,56,86%,0,0%,0,0%,0,Eagles,9.0,2022,124
Miles Sanders,RB,42,65%,0,0%,0,0%,0,Eagles,9.0,2022,124
Quez Watkins,WR,35,54%,0,0%,0,0%,0,Eagles,9.0,2022,124
Jack Stoll,TE,23,35%,0,0%,11,48%,0,Eagles,9.0,2022,124
Zach Pascal,WR,20,31%,0,0%,10,43%,0,Eagles,9.0,2022,124
Kenneth Gainwell,RB,18,28%,0,0%,2,9%,0,Eagles,9.0,2022,124
Grant Calcaterra,TE,7,11%,0,0%,8,35%,0,Eagles,9.0,2022,124
Boston Scott,RB,5,8%,0,0%,0,0%,0,Eagles,9.0,2022,124
Britain Covey,WR,1,2%,0,0%,8,35%,0,Eagles,9.0,2022,124
Cam Jurgens,C,1,2%,0,0%,4,17%,0,Eagles,9.0,2022,124
Marcus Epps,SS,0,0%,60,100%,10,43%,0,Eagles,9.0,2022,124
Darius Slay,CB,0,0%,59,98%,0,0%,0,Eagles,9.0,2022,124
James Bradberry,CB,0,0%,59,98%,0,0%,0,Eagles,9.0,2022,124
C.J. Gardner-Johnson,SS,0,0%,59,98%,0,0%,0,Eagles,9.0,2022,124
T.J. Edwards,LB,0,0%,56,93%,1,4%,0,Eagles,9.0,2022,124
Kyzir White,LB,0,0%,53,88%,2,9%,0,Eagles,9.0,2022,124
Fletcher Cox,DT,0,0%,42,70%,2,9%,0,Eagles,9.0,2022,124
Javon Hargrave,DT,0,0%,41,68%,2,9%,0,Eagles,9.0,2022,124
Haason Reddick,LB,0,0%,41,68%,2,9%,0,Eagles,9.0,2022,124
Josh Sweat,DE,0,0%,35,58%,1,4%,0,Eagles,9.0,2022,124
Avonte Maddox,CB,0,0%,29,48%,8,35%,0,Eagles,9.0,2022,124
Marlon Tuipulotu,DT,0,0%,26,43%,3,13%,0,Eagles,9.0,2022,124
Milton Williams,DT,0,0%,24,40%,3,13%,0,Eagles,9.0,2022,124
Brandon Graham,DE,0,0%,23,38%,3,13%,0,Eagles,9.0,2022,124
Marvin Wilson,DT,0,0%,19,32%,3,13%,0,Eagles,9.0,2022,124
Patrick Johnson,LB,0,0%,14,23%,17,74%,0,Eagles,9.0,2022,124
K'Von Wallace,SS,0,0%,12,20%,19,83%,0,Eagles,9.0,2022,124
Robert Quinn,LB,0,0%,7,12%,1,4%,0,Eagles,9.0,2022,124
Nakobe Dean,LB,0,0%,1,2%,17,74%,0,Eagles,9.0,2022,124
Zech McPhearson,CB,0,0%,0,0%,19,83%,0,Eagles,9.0,2022,124
Shaun Bradley,LB,0,0%,0,0%,17,74%,0,Eagles,9.0,2022,124
Kyron Johnson,LB,0,0%,0,0%,14,61%,0,Eagles,9.0,2022,124
Josh Jobe,CB,0,0%,0,0%,12,52%,0,Eagles,9.0,2022,124
Reed Blankenship,SS,0,0%,0,0%,11,48%,0,Eagles,9.0,2022,124
Jake Elliott,K,0,0%,0,0%,9,39%,0,Eagles,9.0,2022,124
Rick Lovato,LS,0,0%,0,0%,7,30%,0,Eagles,9.0,2022,124
Arryn Siposs,P,0,0%,0,0%,7,30%,0,Eagles,9.0,2022,124
Jack Driscoll,T,0,0%,0,0%,4,17%,0,Eagles,9.0,2022,124
Andre Dillard,T,0,0%,0,0%,4,17%,0,Eagles,9.0,2022,124
