Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jalen Hurts,PHI,0,0,0,0,0,9.0,2022,124
Miles Sanders,PHI,0,0,0,0,0,9.0,2022,124
Kenneth Gainwell,PHI,3,3,16,0,8,9.0,2022,124
Boston Scott,PHI,0,0,0,0,0,9.0,2022,124
Dallas Goedert,PHI,9,8,100,1,21,9.0,2022,124
A.J. Brown,PHI,6,4,59,1,31,9.0,2022,124
Quez Watkins,PHI,2,2,25,0,23,9.0,2022,124
DeVonta Smith,PHI,2,2,22,0,22,9.0,2022,124
Jack Stoll,PHI,2,1,13,0,13,9.0,2022,124
Zach Pascal,PHI,1,1,8,0,8,9.0,2022,124
Davis Mills,HOU,0,0,0,0,0,9.0,2022,124
Dameon Pierce,HOU,0,0,0,0,0,9.0,2022,124
Rex Burkhead,HOU,2,1,6,0,6,9.0,2022,124
Chris Moore,HOU,5,4,43,1,25,9.0,2022,124
Phillip Dorsett,HOU,5,3,69,0,34,9.0,2022,124
O.J. Howard,HOU,2,1,14,0,14,9.0,2022,124
Tyron Johnson,HOU,1,1,8,0,8,9.0,2022,124
Jalen Camp,HOU,1,1,7,0,7,9.0,2022,124
Brevin Jordan,HOU,2,1,5,0,5,9.0,2022,124
Teagan Quitoriano,HOU,1,1,2,1,2,9.0,2022,124
Troy Hairston,HOU,1,0,0,0,0,9.0,2022,124
Jordan Akins,HOU,1,0,0,0,0,9.0,2022,124
