Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Tua Tagovailoa,MIA,0,0,0,0,0,9.0,2022,130
Jeff Wilson,MIA,3,3,21,1,10,9.0,2022,130
Raheem Mostert,MIA,2,0,0,0,0,9.0,2022,130
Tyreek Hill,MIA,8,7,143,1,39,9.0,2022,130
Jaylen Waddle,MIA,7,5,85,1,26,9.0,2022,130
Trent Sherfield,MIA,3,3,27,0,18,9.0,2022,130
Cedrick Wilson Jr.,MIA,2,2,23,0,14,9.0,2022,130
Mike Gesicki,MIA,2,1,3,0,3,9.0,2022,130
Durham Smythe,MIA,2,0,0,0,0,9.0,2022,130
Justin Fields,CHI,0,0,0,0,0,9.0,2022,130
David Montgomery,CHI,2,1,8,0,8,9.0,2022,130
Khalil Herbert,CHI,0,0,0,0,0,9.0,2022,130
Cole Kmet,CHI,6,5,41,2,18,9.0,2022,130
Chase Claypool,CHI,6,2,13,0,12,9.0,2022,130
Darnell Mooney,CHI,8,7,43,1,16,9.0,2022,130
Dante Pettis,CHI,1,1,12,0,12,9.0,2022,130
N'Keal Harry,CHI,2,1,6,0,6,9.0,2022,130
Equanimeous St. Brown,CHI,2,0,0,0,0,9.0,2022,130
