Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Matthew Stafford,LAR,0,0,0,0,0,9.0,2022,134
Darrell Henderson,LAR,1,0,0,0,0,9.0,2022,134
Malcolm Brown,LAR,1,1,10,0,10,9.0,2022,134
Cam Akers,LAR,0,0,0,0,0,9.0,2022,134
Cooper Kupp,LAR,9,8,127,1,69,9.0,2022,134
Allen Robinson,LAR,5,3,24,0,15,9.0,2022,134
Brandon Powell,LAR,1,1,4,0,4,9.0,2022,134
Ben Skowronek,LAR,2,0,0,0,0,9.0,2022,134
Tyler Higbee,LAR,1,0,0,0,0,9.0,2022,134
Brycen Hopkins,LAR,1,0,0,0,0,9.0,2022,134
Van Jefferson,LAR,5,0,0,0,0,9.0,2022,134
Tom Brady,TAM,0,0,0,0,0,9.0,2022,134
Rachaad White,TAM,3,3,7,0,6,9.0,2022,134
Leonard Fournette,TAM,7,5,41,0,15,9.0,2022,134
Ke'Shawn Vaughn,TAM,1,0,0,0,0,9.0,2022,134
Chris Godwin,TAM,10,7,36,0,9,9.0,2022,134
Cade Otton,TAM,6,5,68,1,28,9.0,2022,134
Scott Miller,TAM,8,7,53,0,14,9.0,2022,134
Mike Evans,TAM,11,5,40,0,13,9.0,2022,134
Julio Jones,TAM,5,2,28,0,19,9.0,2022,134
Ko Kieft,TAM,2,1,6,0,6,9.0,2022,134
Breshad Perriman,TAM,2,1,1,0,1,9.0,2022,134
