Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Jalen Hurts,PHI,9,23,0,14,9.0,2022,124
Miles Sanders,PHI,17,93,1,25,9.0,2022,124
Kenneth Gainwell,PHI,4,22,1,8,9.0,2022,124
Boston Scott,PHI,1,5,0,5,9.0,2022,124
Dallas Goedert,PHI,0,0,0,0,9.0,2022,124
A.J. Brown,PHI,0,0,0,0,9.0,2022,124
Quez Watkins,PHI,0,0,0,0,9.0,2022,124
DeVonta Smith,PHI,0,0,0,0,9.0,2022,124
Jack Stoll,PHI,0,0,0,0,9.0,2022,124
Zach Pascal,PHI,0,0,0,0,9.0,2022,124
Davis Mills,HOU,3,18,0,8,9.0,2022,124
Dameon Pierce,HOU,27,139,0,36,9.0,2022,124
Rex Burkhead,HOU,1,9,0,9,9.0,2022,124
Chris Moore,HOU,1,2,0,2,9.0,2022,124
Phillip Dorsett,HOU,0,0,0,0,9.0,2022,124
O.J. Howard,HOU,0,0,0,0,9.0,2022,124
Tyron Johnson,HOU,0,0,0,0,9.0,2022,124
Jalen Camp,HOU,0,0,0,0,9.0,2022,124
Brevin Jordan,HOU,0,0,0,0,9.0,2022,124
Teagan Quitoriano,HOU,0,0,0,0,9.0,2022,124
Troy Hairston,HOU,0,0,0,0,9.0,2022,124
Jordan Akins,HOU,0,0,0,0,9.0,2022,124
