Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Derek Carr,LVR,0,0,0,0,0,9.0,2022,132
Josh Jacobs,LVR,3,3,20,0,13,9.0,2022,132
Brandon Bolden,LVR,0,0,0,0,0,9.0,2022,132
Foster Moreau,LVR,5,2,42,0,30,9.0,2022,132
Davante Adams,LVR,17,10,146,2,38,9.0,2022,132
Hunter Renfrow,LVR,4,3,26,0,14,9.0,2022,132
Mack Hollins,LVR,4,2,17,0,13,9.0,2022,132
Ameer Abdullah,LVR,3,1,8,0,8,9.0,2022,132
Zamir White,LVR,0,0,0,0,0,9.0,2022,132
Trevor Lawrence,JAX,0,0,0,0,0,9.0,2022,132
Travis Etienne,JAX,2,2,17,0,9,9.0,2022,132
Jamycal Hasty,JAX,1,1,5,0,5,9.0,2022,132
Christian Kirk,JAX,9,8,76,1,23,9.0,2022,132
Marvin Jones,JAX,6,5,48,0,15,9.0,2022,132
Zay Jones,JAX,5,5,40,0,22,9.0,2022,132
Dan Arnold,JAX,1,1,19,0,19,9.0,2022,132
Luke Farrell,JAX,1,1,15,0,15,9.0,2022,132
Evan Engram,JAX,2,1,8,0,8,9.0,2022,132
Chris Manhertz,JAX,2,1,7,0,7,9.0,2022,132
