Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Kirk Cousins,MIN,0,0,0,0,0,9.0,2022,127
Nick Mullens,MIN,0,0,0,0,0,9.0,2022,127
Dalvin Cook,MIN,6,2,9,1,12,9.0,2022,127
Justin Jefferson,MIN,13,7,115,1,47,9.0,2022,127
Alexander Mattison,MIN,1,1,0,0,0,9.0,2022,127
T.J. Hockenson,MIN,9,9,70,0,19,9.0,2022,127
Adam Thielen,MIN,7,3,67,0,36,9.0,2022,127
Johnny Mundt,MIN,1,1,1,0,1,9.0,2022,127
K.J. Osborn,MIN,2,0,0,0,0,9.0,2022,127
Taylor Heinicke,WAS,0,0,0,0,0,9.0,2022,127
Brian Robinson Jr.,WAS,2,2,-6,0,-2,9.0,2022,127
Antonio Gibson,WAS,3,2,11,0,10,9.0,2022,127
Armani Rogers,WAS,0,0,0,0,0,9.0,2022,127
Curtis Samuel,WAS,4,3,65,1,49,9.0,2022,127
Terry McLaurin,WAS,9,5,56,0,18,9.0,2022,127
Cam Sims,WAS,1,1,12,0,12,9.0,2022,127
Dax Milne,WAS,1,1,6,1,6,9.0,2022,127
John Bates,WAS,2,1,5,0,5,9.0,2022,127
Logan Thomas,WAS,3,0,0,0,0,9.0,2022,127
Dyami Brown,WAS,1,0,0,0,0,9.0,2022,127
