Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Derek Carr,NOR,1,1,8.0,2023,112
Taysom Hill,NOR,0,0,8.0,2023,112
Alvin Kamara,NOR,0,0,8.0,2023,112
Jamaal Williams,NOR,0,0,8.0,2023,112
Kendre Miller,NOR,0,0,8.0,2023,112
Rashid Shaheed,NOR,0,0,8.0,2023,112
Michael Thomas,NOR,0,0,8.0,2023,112
Chris Olave,NOR,0,0,8.0,2023,112
Juwan Johnson,NOR,0,0,8.0,2023,112
Gardner Minshew II,IND,0,0,8.0,2023,112
Jonathan Taylor,IND,0,0,8.0,2023,112
Zack Moss,IND,0,0,8.0,2023,112
Josh Downs,IND,0,0,8.0,2023,112
Alec Pierce,IND,0,0,8.0,2023,112
Michael Pittman Jr.,IND,0,0,8.0,2023,112
Andrew Ogletree,IND,0,0,8.0,2023,112
Mo Alie-Cox,IND,0,0,8.0,2023,112
Will Mallory,IND,0,0,8.0,2023,112
Juwann Winfree,IND,0,0,8.0,2023,112
