Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Derek Carr,NOR,0,0,0,0,0,8.0,2023,112
Taysom Hill,NOR,1,1,14,0,14,8.0,2023,112
Alvin Kamara,NOR,5,4,51,1,25,8.0,2023,112
Jamaal Williams,NOR,1,1,8,0,8,8.0,2023,112
Kendre Miller,NOR,1,1,9,0,9,8.0,2023,112
Rashid Shaheed,NOR,3,3,153,1,58,8.0,2023,112
Michael Thomas,NOR,7,4,68,0,31,8.0,2023,112
Chris Olave,NOR,9,5,46,0,15,8.0,2023,112
Juwan Johnson,NOR,2,1,5,0,5,8.0,2023,112
Gardner Minshew II,IND,0,0,0,0,0,8.0,2023,112
Jonathan Taylor,IND,2,1,2,0,2,8.0,2023,112
Zack Moss,IND,1,1,8,0,8,8.0,2023,112
Josh Downs,IND,9,7,72,0,17,8.0,2023,112
Alec Pierce,IND,5,3,41,0,19,8.0,2023,112
Michael Pittman Jr.,IND,13,8,40,1,10,8.0,2023,112
Andrew Ogletree,IND,3,1,33,1,33,8.0,2023,112
Mo Alie-Cox,IND,2,1,11,0,11,8.0,2023,112
Will Mallory,IND,2,1,6,0,6,8.0,2023,112
Juwann Winfree,IND,1,0,0,0,0,8.0,2023,112
