Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Andrew Wylie,T,72,100%,0,0%,5,18%,1,Commanders,8.0,2023,116
Charles Leno Jr.,T,72,100%,0,0%,5,18%,1,Commanders,8.0,2023,116
Chris Paul,G,72,100%,0,0%,5,18%,1,Commanders,8.0,2023,116
Samuel Cosmi,G,72,100%,0,0%,5,18%,1,Commanders,8.0,2023,116
Tyler Larsen,C,72,100%,0,0%,0,0%,1,Commanders,8.0,2023,116
Sam Howell,QB,72,100%,0,0%,0,0%,1,Commanders,8.0,2023,116
Terry McLaurin,WR,68,94%,0,0%,0,0%,1,Commanders,8.0,2023,116
Jahan Dotson,WR,61,85%,0,0%,0,0%,1,Commanders,8.0,2023,116
Logan Thomas,TE,53,74%,0,0%,0,0%,1,Commanders,8.0,2023,116
Antonio Gibson,RB,37,51%,0,0%,7,25%,1,Commanders,8.0,2023,116
Brian Robinson Jr.,RB,35,49%,0,0%,0,0%,1,Commanders,8.0,2023,116
John Bates,TE,34,47%,0,0%,12,43%,1,Commanders,8.0,2023,116
Jamison Crowder,WR,23,32%,0,0%,2,7%,1,Commanders,8.0,2023,116
Dyami Brown,WR,22,31%,0,0%,8,29%,1,Commanders,8.0,2023,116
Curtis Samuel,WR,14,19%,0,0%,0,0%,1,Commanders,8.0,2023,116
Byron Pringle,WR,7,10%,0,0%,15,54%,1,Commanders,8.0,2023,116
Alex Armah,RB,6,8%,0,0%,20,71%,1,Commanders,8.0,2023,116
Percy Butler,FS,0,0%,63,100%,6,21%,1,Commanders,8.0,2023,116
Kendall Fuller,CB,0,0%,63,100%,0,0%,1,Commanders,8.0,2023,116
Benjamin St-Juste,CB,0,0%,63,100%,0,0%,1,Commanders,8.0,2023,116
Kamren Curl,SS,0,0%,63,100%,0,0%,1,Commanders,8.0,2023,116
Jamin Davis,LB,0,0%,63,100%,0,0%,1,Commanders,8.0,2023,116
David Mayo,LB,0,0%,55,87%,6,21%,1,Commanders,8.0,2023,116
Daron Payne,DT,0,0%,52,83%,5,18%,1,Commanders,8.0,2023,116
Chase Young,DE,0,0%,50,79%,0,0%,1,Commanders,8.0,2023,116
Jonathan Allen,DT,0,0%,47,75%,1,4%,1,Commanders,8.0,2023,116
Montez Sweat,DE,0,0%,42,67%,0,0%,1,Commanders,8.0,2023,116
Danny Johnson,CB,0,0%,39,62%,6,21%,1,Commanders,8.0,2023,116
John Ridgeway,DT,0,0%,24,38%,6,21%,1,Commanders,8.0,2023,116
James Smith-Williams,DE,0,0%,21,33%,8,29%,1,Commanders,8.0,2023,116
Phidarian Mathis,DT,0,0%,14,22%,0,0%,1,Commanders,8.0,2023,116
Casey Toohill,DE,0,0%,13,21%,21,75%,1,Commanders,8.0,2023,116
Khaleke Hudson,LB,0,0%,10,16%,23,82%,1,Commanders,8.0,2023,116
Quan Martin,CB,0,0%,5,8%,23,82%,1,Commanders,8.0,2023,116
Emmanuel Forbes,CB,0,0%,5,8%,0,0%,1,Commanders,8.0,2023,116
Efe Obada,DE,0,0%,1,2%,6,21%,1,Commanders,8.0,2023,116
Terrell Burgess,FS,0,0%,0,0%,23,82%,1,Commanders,8.0,2023,116
De'Jon Harris,LB,0,0%,0,0%,17,61%,1,Commanders,8.0,2023,116
Jabril Cox,LB,0,0%,0,0%,17,61%,1,Commanders,8.0,2023,116
Joey Slye,K,0,0%,0,0%,11,39%,1,Commanders,8.0,2023,116
Chris Rodriguez,RB,0,0%,0,0%,11,39%,1,Commanders,8.0,2023,116
Tariq Castro-Fields,CB,0,0%,0,0%,10,36%,1,Commanders,8.0,2023,116
Camaron Cheeseman,LS,0,0%,0,0%,7,25%,1,Commanders,8.0,2023,116
Tress Way,P,0,0%,0,0%,7,25%,1,Commanders,8.0,2023,116
Cornelius Lucas,T,0,0%,0,0%,5,18%,1,Commanders,8.0,2023,116
Nick Gates,C,0,0%,0,0%,4,14%,1,Commanders,8.0,2023,116
Ricky Stromberg,C,0,0%,0,0%,1,4%,1,Commanders,8.0,2023,116
