Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Trevor Lawrence,JAX,0,0,0,0,0,8.0,2023,113
Travis Etienne,JAX,6,3,70,1,56,8.0,2023,113
Tank Bigsby,JAX,0,0,0,0,0,8.0,2023,113
D'Ernest Johnson,JAX,0,0,0,0,0,8.0,2023,113
Evan Engram,JAX,10,10,88,0,34,8.0,2023,113
Calvin Ridley,JAX,10,6,83,0,27,8.0,2023,113
Christian Kirk,JAX,5,4,46,0,29,8.0,2023,113
Luke Farrell,JAX,1,1,5,0,5,8.0,2023,113
Mitchell Trubisky,PIT,0,0,0,0,0,8.0,2023,113
Kenny Pickett,PIT,0,0,0,0,0,8.0,2023,113
Jaylen Warren,PIT,5,4,19,0,11,8.0,2023,113
Najee Harris,PIT,5,5,42,0,13,8.0,2023,113
Calvin Austin III,PIT,2,2,19,0,12,8.0,2023,113
Diontae Johnson,PIT,14,8,85,0,16,8.0,2023,113
Connor Heyward,PIT,6,5,24,0,9,8.0,2023,113
George Pickens,PIT,5,1,22,1,22,8.0,2023,113
Allen Robinson,PIT,1,0,0,0,0,8.0,2023,113
Rodney Williams,PIT,2,0,0,0,0,8.0,2023,113
