Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Davis Mills,HOU,0,0,0,0,0,7.0,2022,103
Dameon Pierce,HOU,4,4,25,0,11,7.0,2022,103
Dare Ogunbowale,HOU,7,5,54,0,23,7.0,2022,103
Rex Burkhead,HOU,6,5,11,0,5,7.0,2022,103
Jordan Akins,HOU,4,3,68,0,39,7.0,2022,103
Brandin Cooks,HOU,5,4,46,0,24,7.0,2022,103
Phillip Dorsett,HOU,3,2,45,1,25,7.0,2022,103
Nico Collins,HOU,3,3,33,0,15,7.0,2022,103
Chris Moore,HOU,4,2,20,1,13,7.0,2022,103
Brevin Jordan,HOU,4,0,0,0,0,7.0,2022,103
Derek Carr,LVR,0,0,0,0,0,7.0,2022,103
Josh Jacobs,LVR,4,3,12,0,5,7.0,2022,103
DJ Turner,LVR,0,0,0,0,0,7.0,2022,103
Zamir White,LVR,0,0,0,0,0,7.0,2022,103
Davante Adams,LVR,9,8,95,0,16,7.0,2022,103
Hunter Renfrow,LVR,3,3,55,0,27,7.0,2022,103
Mack Hollins,LVR,3,2,44,1,26,7.0,2022,103
Foster Moreau,LVR,5,3,28,0,17,7.0,2022,103
Ameer Abdullah,LVR,2,2,7,0,5,7.0,2022,103
