Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Broncos,-7.0,-8.53,-10.56,2.71,-4.85,8.14,7.73,-0.88,0.0,-8.12,-1.83,2.44,3.06,-6.68,-5.11,7.0,2022,104
Jets,7.0,-8.14,-7.73,0.88,0.0,8.53,10.56,-2.71,4.85,8.12,-2.44,1.83,6.68,-3.06,5.11,7.0,2022,104
