Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Zach Wilson,NYJ,0,0,0,0,0,7.0,2022,104
Breece Hall,NYJ,0,0,0,0,0,7.0,2022,104
Michael Carter,NYJ,2,2,45,0,37,7.0,2022,104
Braxton Berrios,NYJ,4,3,15,0,8,7.0,2022,104
Ty Johnson,NYJ,1,1,6,0,6,7.0,2022,104
Garrett Wilson,NYJ,4,4,24,0,12,7.0,2022,104
Tyler Conklin,NYJ,6,4,22,0,8,7.0,2022,104
C.J. Uzomah,NYJ,2,1,5,0,5,7.0,2022,104
Denzel Mims,NYJ,2,1,4,0,4,7.0,2022,104
Corey Davis,NYJ,1,0,0,0,0,7.0,2022,104
Jeff Smith,NYJ,1,0,0,0,0,7.0,2022,104
Brett Rypien,DEN,0,0,0,0,0,7.0,2022,104
Melvin Gordon,DEN,4,2,17,0,13,7.0,2022,104
Latavius Murray,DEN,3,2,-1,0,1,7.0,2022,104
Mike Boone,DEN,0,0,0,0,0,7.0,2022,104
KJ Hamler,DEN,4,1,4,0,4,7.0,2022,104
Montrell Washington,DEN,0,0,0,0,0,7.0,2022,104
Jerry Jeudy,DEN,11,7,96,0,45,7.0,2022,104
Greg Dulcich,DEN,9,6,51,0,16,7.0,2022,104
Courtland Sutton,DEN,9,3,23,0,11,7.0,2022,104
Eric Tomlinson,DEN,2,2,21,0,13,7.0,2022,104
Kendall Hinton,DEN,1,1,14,0,14,7.0,2022,104
Eric Saubert,DEN,1,0,0,0,0,7.0,2022,104
Andrew Beck,DEN,1,0,0,0,0,7.0,2022,104
