Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Tom Brady,TAM,1,1,0,1,7.0,2022,97
Rachaad White,TAM,6,24,0,11,7.0,2022,97
Leonard Fournette,TAM,8,19,0,9,7.0,2022,97
Chris Godwin,TAM,1,2,0,2,7.0,2022,97
Mike Evans,TAM,0,0,0,0,7.0,2022,97
Cade Otton,TAM,0,0,0,0,7.0,2022,97
Russell Gage,TAM,0,0,0,0,7.0,2022,97
Ko Kieft,TAM,0,0,0,0,7.0,2022,97
Kyle Rudolph,TAM,0,0,0,0,7.0,2022,97
Scott Miller,TAM,0,0,0,0,7.0,2022,97
Jaelon Darden,TAM,0,0,0,0,7.0,2022,97
P.J. Walker,CAR,0,0,0,0,7.0,2022,97
D'Onta Foreman,CAR,15,118,0,60,7.0,2022,97
Chuba Hubbard,CAR,9,63,1,17,7.0,2022,97
Terrace Marshall Jr.,CAR,0,0,0,0,7.0,2022,97
Tommy Tremble,CAR,0,0,0,0,7.0,2022,97
Laviska Shenault Jr.,CAR,0,0,0,0,7.0,2022,97
Ian Thomas,CAR,0,0,0,0,7.0,2022,97
D.J. Moore,CAR,1,-3,0,-3,7.0,2022,97
Raheem Blackshear,CAR,2,-5,0,-1,7.0,2022,97
