Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
Myles Jack,PIT,0,0,0,0,0,0.0,10,7,3,0,0,0,0,0,0,7.0,2022,107
Devin Bush Jr.,PIT,0,0,0,0,1,0.0,6,5,1,1,0,0,0,0,0,7.0,2022,107
Minkah Fitzpatrick,PIT,0,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0,7.0,2022,107
Terrell Edmunds,PIT,0,0,0,0,2,0.0,5,2,3,0,0,0,0,0,0,7.0,2022,107
Cameron Heyward,PIT,0,0,0,0,0,0.0,5,4,1,1,0,0,0,0,0,7.0,2022,107
Arthur Maulet,PIT,0,0,0,0,0,0.0,4,2,2,1,0,0,0,0,0,7.0,2022,107
Larry Ogunjobi,PIT,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,7.0,2022,107
James Pierre,PIT,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,7.0,2022,107
Robert Spillane,PIT,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0,7.0,2022,107
Levi Wallace,PIT,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,7.0,2022,107
Montravius Adams,PIT,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,7.0,2022,107
Tre Norwood,PIT,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,7.0,2022,107
Tyson Alualu,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,7.0,2022,107
Ryan Anderson,PIT,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,7.0,2022,107
Chase Claypool,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2022,107
Alex Highsmith,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,7.0,2022,107
Miles Killebrew,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,7.0,2022,107
Kenny Pickett,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2022,107
Benny Snell Jr.,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,7.0,2022,107
Cameron Sutton,PIT,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,7.0,2022,107
Derek Watt,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2022,107
Chris Wormley,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2022,107
Malik Reed,PIT,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,7.0,2022,107
Justin Bethel,MIA,1,11,0,11,1,0.0,9,7,2,0,0,0,0,0,0,7.0,2022,107
Jevon Holland,MIA,1,33,0,33,1,0.0,5,4,1,0,0,0,0,0,0,7.0,2022,107
Noah Igbinoghene,MIA,1,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0,7.0,2022,107
Jaelan Phillips,MIA,0,0,0,0,0,1.5,8,4,4,2,2,0,0,0,0,7.0,2022,107
Christian Wilkins,MIA,0,0,0,0,0,0.5,6,4,2,0,1,0,0,0,0,7.0,2022,107
Andrew Van Ginkel,MIA,0,0,0,0,0,0.0,11,6,5,0,0,0,0,0,0,7.0,2022,107
Brandon Jones,MIA,0,0,0,0,0,0.0,7,2,5,0,0,0,0,0,0,7.0,2022,107
Duke Riley,MIA,0,0,0,0,0,0.0,6,5,1,1,0,0,0,0,0,7.0,2022,107
Clayton Fejedelem,MIA,0,0,0,0,1,0.0,5,3,2,0,0,0,0,0,0,7.0,2022,107
Jerome Baker,MIA,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,7.0,2022,107
Zach Sieler,MIA,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,7.0,2022,107
Xavien Howard,MIA,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,7.0,2022,107
Elandon Roberts,MIA,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,7.0,2022,107
Eric Rowe,MIA,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,7.0,2022,107
Ben Stille,MIA,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,7.0,2022,107
Elijah Campbell,MIA,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,7.0,2022,107
Melvin Ingram,MIA,0,0,0,0,0,0.0,1,1,0,1,1,0,0,0,0,7.0,2022,107
John Jenkins,MIA,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0,7.0,2022,107
Verone McKinley,MIA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2022,107
Raekwon Davis,MIA,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,7.0,2022,107
