Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Aaron Rodgers,GNB,0,0,0,0,0,7.0,2022,101
Aaron Jones,GNB,10,9,53,2,21,7.0,2022,101
AJ Dillon,GNB,0,0,0,0,0,7.0,2022,101
Allen Lazard,GNB,7,6,55,0,17,7.0,2022,101
Sammy Watkins,GNB,4,2,36,0,28,7.0,2022,101
Robert Tonyan,GNB,4,3,32,0,19,7.0,2022,101
Amari Rodgers,GNB,3,2,14,0,11,7.0,2022,101
Samori Toure,GNB,1,1,4,0,4,7.0,2022,101
Romeo Doubs,GNB,4,0,0,0,0,7.0,2022,101
Taylor Heinicke,WAS,0,0,0,0,0,7.0,2022,101
Brian Robinson Jr.,WAS,2,2,13,0,7,7.0,2022,101
Antonio Gibson,WAS,4,3,18,1,9,7.0,2022,101
Curtis Samuel,WAS,8,5,53,0,26,7.0,2022,101
J.D. McKissic,WAS,2,0,0,0,0,7.0,2022,101
Terry McLaurin,WAS,8,5,73,1,37,7.0,2022,101
Armani Rogers,WAS,3,3,28,0,17,7.0,2022,101
Cam Sims,WAS,2,1,12,0,12,7.0,2022,101
Dax Milne,WAS,1,1,4,0,4,7.0,2022,101
Cole Turner,WAS,2,0,0,0,0,7.0,2022,101
