Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Justin Fields,CHI,13,21,179,1,1,4,32,26,85.2,7.0,2022,108
Khalil Herbert,CHI,0,0,0,0,0,0,0,0,,7.0,2022,108
David Montgomery,CHI,0,0,0,0,0,0,0,0,,7.0,2022,108
Dante Pettis,CHI,0,0,0,0,0,0,0,0,,7.0,2022,108
Trestan Ebner,CHI,0,0,0,0,0,0,0,0,,7.0,2022,108
Darnell Mooney,CHI,0,0,0,0,0,0,0,0,,7.0,2022,108
Equanimeous St. Brown,CHI,0,0,0,0,0,0,0,0,,7.0,2022,108
Cole Kmet,CHI,0,0,0,0,0,0,0,0,,7.0,2022,108
N'Keal Harry,CHI,0,0,0,0,0,0,0,0,,7.0,2022,108
Ryan Griffin,CHI,0,0,0,0,0,0,0,0,,7.0,2022,108
Bailey Zappe,NWE,14,22,185,1,2,1,8,43,67.4,7.0,2022,108
Mac Jones,NWE,3,6,13,0,1,0,0,12,16.7,7.0,2022,108
Rhamondre Stevenson,NWE,0,0,0,0,0,0,0,0,,7.0,2022,108
Damien Harris,NWE,0,0,0,0,0,0,0,0,,7.0,2022,108
DeVante Parker,NWE,0,0,0,0,0,0,0,0,,7.0,2022,108
Jakobi Meyers,NWE,0,0,0,0,0,0,0,0,,7.0,2022,108
Tyquan Thornton,NWE,0,0,0,0,0,0,0,0,,7.0,2022,108
Hunter Henry,NWE,0,0,0,0,0,0,0,0,,7.0,2022,108
Jonnu Smith,NWE,0,0,0,0,0,0,0,0,,7.0,2022,108
Nelson Agholor,NWE,0,0,0,0,0,0,0,0,,7.0,2022,108
