Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Jared Goff,DET,21,26,228,0,2,5,33,23,71.2,7.0,2022,100
Jamaal Williams,DET,0,0,0,0,0,0,0,0,,7.0,2022,100
Kalif Raymond,DET,0,0,0,0,0,0,0,0,,7.0,2022,100
Craig Reynolds,DET,0,0,0,0,0,0,0,0,,7.0,2022,100
Justin Jackson,DET,0,0,0,0,0,0,0,0,,7.0,2022,100
Brock Wright,DET,0,0,0,0,0,0,0,0,,7.0,2022,100
T.J. Hockenson,DET,0,0,0,0,0,0,0,0,,7.0,2022,100
Tom Kennedy,DET,0,0,0,0,0,0,0,0,,7.0,2022,100
Josh Reynolds,DET,0,0,0,0,0,0,0,0,,7.0,2022,100
Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,7.0,2022,100
Dak Prescott,DAL,19,25,207,1,0,2,16,24,113.2,7.0,2022,100
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,7.0,2022,100
Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,7.0,2022,100
KaVontae Turpin,DAL,0,0,0,0,0,0,0,0,,7.0,2022,100
Noah Brown,DAL,0,0,0,0,0,0,0,0,,7.0,2022,100
Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,7.0,2022,100
Jake Ferguson,DAL,0,0,0,0,0,0,0,0,,7.0,2022,100
Peyton Hendershot,DAL,0,0,0,0,0,0,0,0,,7.0,2022,100
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,7.0,2022,100
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,7.0,2022,100
