Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Bears,-5.0,-3.45,-2.54,1.07,-4.79,-6.47,-7.7,-0.41,0.0,4.51,-2.02,4.56,3.28,-2.14,0.83,8.0,2024,119
Commanders,5.0,6.47,7.7,0.41,0.0,3.45,2.54,-1.07,4.79,-4.51,-4.56,2.02,2.14,-3.28,-0.83,8.0,2024,119
