Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Abraham Beauplan,,,0,0,,,,,,,,,,0,0,0,,0,,1,,8.0,2024,109
Roger McCreary,TEN,0.0,5,4,80.0%,37.0,9.3,7.4,0.0,97.5,2.8,-2.0,39.0,2,0,0,1.0,1,3.0,1,25.0%,8.0,2024,109
Darrell Baker,TEN,0.0,4,3,75.0%,7.0,2.3,1.8,2.0,116.7,4.0,-9.0,16.0,0,0,0,0.0,0,1.0,1,50.0%,8.0,2024,109
Amani Hooker,TEN,0.0,3,3,100.0%,19.0,6.3,6.3,2.0,132.6,4.0,12.0,7.0,1,0,0,0.0,0,7.0,0,0.0%,8.0,2024,109
Quandre Diggs,TEN,0.0,2,2,100.0%,16.0,8.0,8.0,0.0,100.0,3.5,7.0,9.0,0,0,0,0.0,0,7.0,0,0.0%,8.0,2024,109
Jack Gibbens,TEN,0.0,2,2,100.0%,9.0,4.5,4.5,0.0,85.4,3.5,7.0,2.0,1,0,0,0.0,0,8.0,0,0.0%,8.0,2024,109
Kenneth Murray,TEN,0.0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,3.0,3.0,3.0,2,0,0,0.0,0,1.0,0,0.0%,8.0,2024,109
Arden Key,TEN,0.0,0,0,,,,,,,,,,0,0,1,2.0,3,6.0,1,14.3%,8.0,2024,109
Jeffery Simmons,TEN,0.0,0,0,,,,,,,,,,0,0,0,1.0,1,4.0,1,20.0%,8.0,2024,109
Jaylen Harrell,TEN,0.0,0,0,,,,,,,,,,0,1,0,0.0,1,1.0,0,0.0%,8.0,2024,109
Jarvis Brownlee,TEN,0.0,1,0,0.0%,,,0.0,,39.6,8.0,,,1,0,0,0.0,0,5.0,1,16.7%,8.0,2024,109
Harold Landry,TEN,0.0,0,0,,,,,,,,,,0,0,0,0.0,0,2.0,1,33.3%,8.0,2024,109
Terrion Arnold,DET,0.0,10,6,60.0%,95.0,15.8,9.5,1.0,125.0,7.2,73.0,22.0,0,0,0,0.0,0,7.0,1,12.5%,8.0,2024,109
Alex Anzalone,DET,0.0,6,4,66.7%,55.0,13.8,9.2,0.0,95.8,4.8,17.0,38.0,3,0,0,1.0,1,5.0,1,16.7%,8.0,2024,109
Brian Branch,DET,0.0,6,3,50.0%,31.0,10.3,5.2,0.0,65.3,6.8,29.0,2.0,2,0,1,0.0,1,6.0,2,25.0%,8.0,2024,109
Kerby Joseph,DET,1.0,4,2,50.0%,19.0,9.5,4.8,0.0,24.0,7.8,15.0,4.0,0,0,0,0.0,0,6.0,1,14.3%,8.0,2024,109
Amik Robertson,DET,0.0,3,2,66.7%,43.0,21.5,14.3,0.0,109.7,22.0,30.0,13.0,0,0,0,0.0,0,2.0,0,0.0%,8.0,2024,109
Pat O'Connor,DET,0.0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,5.0,5.0,0.0,0,1,0,0.0,1,2.0,1,33.3%,8.0,2024,109
Carlton Davis,DET,0.0,4,1,25.0%,13.0,13.0,3.3,0.0,40.6,11.5,13.0,0.0,0,0,0,0.0,0,2.0,0,0.0%,8.0,2024,109
Jalen Reeves-Maybin,DET,0.0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,5.0,5.0,0.0,1,0,0,0.0,0,3.0,0,0.0%,8.0,2024,109
Kindle Vildor,DET,0.0,1,1,100.0%,0.0,0.0,0.0,0.0,79.2,0.0,0.0,0.0,0,0,0,0.0,0,1.0,0,0.0%,8.0,2024,109
Levi Onwuzurike,DET,0.0,0,0,,,,,,,,,,0,1,2,0.0,3,2.0,0,0.0%,8.0,2024,109
Al-Quadin Muhammad,DET,0.0,0,0,,,,,,,,,,0,2,0,0.0,2,0.0,0,,8.0,2024,109
James Houston,DET,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,3.0,0,0.0%,8.0,2024,109
Jack Campbell,DET,0.0,0,0,,,,,,,,,,3,0,0,0.0,0,11.0,0,0.0%,8.0,2024,109
Ben Niemann,DET,0.0,0,0,,,,,,,,,,1,0,0,0.0,0,2.0,0,0.0%,8.0,2024,109
Trevor Nowaske,DET,1.0,1,0,0.0%,,,0.0,,0.0,-1.0,,,0,0,0,0.0,0,0.0,0,,8.0,2024,109
Ennis Rakestraw,DET,0.0,1,0,0.0%,,,0.0,,39.6,41.0,,,0,0,0,0.0,0,1.0,0,0.0%,8.0,2024,109
Sione Vaki,DET,0.0,1,0,0.0%,,,0.0,,39.6,,,,0,0,0,0.0,0,1.0,0,0.0%,8.0,2024,109
