Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Stephon Gilmore,MIN,0,11,8,72.7%,133.0,16.6,12.1,1.0,143.4,9.0,94.0,39.0,0,0,0,0.0,0,5,0,0.0%,8.0,2024,108
Ivan Pace,MIN,0,5,5,100.0%,44.0,8.8,8.8,1.0,142.9,6.2,31.0,13.0,2,0,1,0.0,1,13,0,0.0%,8.0,2024,108
Harrison Smith,MIN,0,6,5,83.3%,50.0,10.0,8.3,1.0,141.0,9.2,9.0,41.0,2,0,0,0.0,0,8,1,11.1%,8.0,2024,108
Andrew Van Ginkel,MIN,0,2,2,100.0%,5.0,2.5,2.5,0.0,79.2,-2.0,-4.0,9.0,5,0,1,0.0,1,7,0,0.0%,8.0,2024,108
Shaquill Griffin,MIN,0,2,2,100.0%,34.0,17.0,17.0,1.0,158.3,11.5,23.0,11.0,0,0,0,0.0,0,1,0,0.0%,8.0,2024,108
Byron Murphy,MIN,1,4,2,50.0%,7.0,3.5,1.8,0.0,16.7,13.0,-6.0,13.0,0,0,0,0.0,0,4,1,20.0%,8.0,2024,108
Josh Metellus,MIN,0,3,1,33.3%,6.0,6.0,2.0,0.0,42.4,-3.0,4.0,2.0,4,0,0,0.0,0,7,0,0.0%,8.0,2024,108
Jonathan Greenard,MIN,0,0,0,,,,,,,,,,2,2,0,0.0,2,3,0,0.0%,8.0,2024,108
Patrick Jones II,MIN,0,0,0,,,,,,,,,,1,0,0,0.0,0,4,0,0.0%,8.0,2024,108
Harrison Phillips,MIN,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%,8.0,2024,108
Dallas Turner,MIN,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,8.0,2024,108
Camryn Bynum,MIN,0,1,0,0.0%,,,0.0,,39.6,3.0,,,0,0,0,0.0,0,7,0,0.0%,8.0,2024,108
Darious Williams,LAR,0,5,5,100.0%,74.0,14.8,14.8,0.0,118.7,10.8,54.0,20.0,0,0,0,0.0,0,5,0,0.0%,8.0,2024,108
Cobie Durant,LAR,0,6,4,66.7%,44.0,11.0,7.3,0.0,88.2,8.5,31.0,13.0,0,0,0,0.0,0,5,0,0.0%,8.0,2024,108
Jake Hummel,LAR,0,2,2,100.0%,35.0,17.5,17.5,1.0,158.3,4.5,9.0,26.0,0,0,0,0.0,0,1,0,0.0%,8.0,2024,108
Christian Rozeboom,LAR,0,4,2,50.0%,17.0,8.5,4.3,0.0,61.5,10.0,10.0,7.0,1,0,0,0.0,0,6,0,0.0%,8.0,2024,108
Michael Hoecht,LAR,0,1,1,100.0%,25.0,25.0,25.0,0.0,118.7,25.0,25.0,0.0,2,0,1,0.5,2,4,0,0.0%,8.0,2024,108
Kamren Curl,LAR,0,1,1,100.0%,17.0,17.0,17.0,0.0,118.7,17.0,17.0,0.0,3,1,0,0.0,1,2,0,0.0%,8.0,2024,108
Quentin Lake,LAR,0,1,1,100.0%,14.0,14.0,14.0,0.0,118.7,14.0,14.0,0.0,0,0,0,0.0,0,2,1,33.3%,8.0,2024,108
Kamren Kinchens,LAR,0,1,1,100.0%,5.0,5.0,5.0,1.0,127.1,5.0,5.0,0.0,0,0,0,0.0,0,1,0,0.0%,8.0,2024,108
Ahkello Witherspoon,LAR,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,5.0,5.0,4.0,0,0,0,0.0,0,1,0,0.0%,8.0,2024,108
Jared Verse,LAR,0,0,0,,,,,,,,,,1,2,1,1.5,5,3,0,0.0%,8.0,2024,108
Byron Young,LAR,0,0,0,,,,,,,,,,0,1,0,1.0,2,2,0,0.0%,8.0,2024,108
Braden Fiske,LAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%,8.0,2024,108
Jonah Williams,LAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,8.0,2024,108
Josh Wallace,LAR,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,0,0.0,0,0,0,,8.0,2024,108
