Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Kyler Murray,ARI,5,19,0,7,8.0,2024,114
James Conner,ARI,20,53,1,17,8.0,2024,114
Trey Benson,ARI,1,10,0,10,8.0,2024,114
Trey McBride,ARI,0,0,0,0,8.0,2024,114
Marvin Harrison Jr.,ARI,0,0,0,0,8.0,2024,114
Michael Wilson,ARI,0,0,0,0,8.0,2024,114
Elijah Higgins,ARI,0,0,0,0,8.0,2024,114
Greg Dortch,ARI,0,0,0,0,8.0,2024,114
Zay Jones,ARI,0,0,0,0,8.0,2024,114
Emari Demercado,ARI,0,0,0,0,8.0,2024,114
Tua Tagovailoa,MIA,3,13,0,13,8.0,2024,114
De'Von Achane,MIA,10,97,0,47,8.0,2024,114
Raheem Mostert,MIA,9,19,2,13,8.0,2024,114
Jaylen Wright,MIA,2,18,0,12,8.0,2024,114
Alec Ingold,MIA,1,3,0,3,8.0,2024,114
Tyreek Hill,MIA,0,0,0,0,8.0,2024,114
Jaylen Waddle,MIA,0,0,0,0,8.0,2024,114
Jonnu Smith,MIA,0,0,0,0,8.0,2024,114
Julian Hill,MIA,0,0,0,0,8.0,2024,114
D'Wayne Eskridge,MIA,0,0,0,0,8.0,2024,114
