Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Bryce Young,CAR,0,0,0,0,0,8.0,2024,121
Johnny Hekker,CAR,0,0,0,0,0,8.0,2024,121
Chuba Hubbard,CAR,2,2,15,0,13,8.0,2024,121
Miles Sanders,CAR,7,7,38,0,11,8.0,2024,121
Jalen Coker,CAR,6,4,78,1,29,8.0,2024,121
David Moore,CAR,5,4,39,0,13,8.0,2024,121
Xavier Legette,CAR,7,4,34,1,23,8.0,2024,121
Tommy Tremble,CAR,3,2,13,0,8,8.0,2024,121
Ja'Tavion Sanders,CAR,1,1,7,0,7,8.0,2024,121
Sam Franklin,CAR,1,0,0,0,0,8.0,2024,121
Jonathan Mingo,CAR,3,0,0,0,0,8.0,2024,121
Bo Nix,DEN,0,0,0,0,0,8.0,2024,121
Courtland Sutton,DEN,11,8,100,0,37,8.0,2024,121
Riley Dixon,DEN,0,0,0,0,0,8.0,2024,121
Jaleel McLaughlin,DEN,1,1,9,1,9,8.0,2024,121
Javonte Williams,DEN,5,4,8,0,4,8.0,2024,121
Audric Estime,DEN,0,0,0,0,0,8.0,2024,121
Troy Franklin,DEN,2,1,6,0,6,8.0,2024,121
Adam Trautman,DEN,4,4,85,1,37,8.0,2024,121
Devaughn Vele,DEN,3,3,28,0,16,8.0,2024,121
Michael Burton,DEN,1,1,28,0,28,8.0,2024,121
Lil'Jordan Humphrey,DEN,6,4,22,0,8,8.0,2024,121
Lucas Krull,DEN,2,2,18,0,15,8.0,2024,121
Marvin Mims,DEN,2,1,8,0,8,8.0,2024,121
Nate Adkins,DEN,1,1,3,1,3,8.0,2024,121
