Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Daniel Jones,NYG,24,38,264,10,23.8,334,8.8,158,6.6,4.2,106,4.4,4,10.8%,6,16.2%,4,10,2,9,15,34.9%,1,1.0,8.0,2024,123
Russell Wilson,PIT,20,28,278,12,37.5,257,9.2,177,8.9,6.3,101,5.1,1,3.7%,4,14.8%,4,11,0,4,8,24.2%,1,3.0,8.0,2024,123
